video_name,video_id,frame_number,timestamp_sec,track_id,frame_width,frame_height,video_fps,center_x,center_y,normalized_x,normalized_y,bbox_width,bbox_height,bbox_area_ratio,detection_confidence,motion_valid,movement_distance_px,movement_distance_norm,speed_px_s,speed_norm_s,acceleration_px_s2,acceleration_norm_s2,direction_angle_deg,direction_change_deg,direction_sin,direction_cos,consecutive_frames,sequence_id,scene_id,scene_name,behavior_label,behavior_label_value,transition_onset_frame,label_source,training_split
Crowd-Activity-All.avi,UMN_001,776,25.833333,456,320,240,30.0,112.0127,70.7185,0.35003955,0.29466044,16.8513,49.7364,0.01091305,0.649528,1,0.313,0.00078256,9.3907,0.02347686,-20.4925,-0.0512312,109.7688,8.5679,0.94106493,-0.33822596,26,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,776,25.833333,449,320,240,30.0,76.4065,62.8423,0.23877033,0.26184274,17.9616,42.6107,0.00996556,0.293029,1,0.5712,0.00142804,17.1365,0.04284116,0.0,0.0,353.861,0.0,-0.10694152,0.99426531,2,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,368,320,240,30.0,18.3034,71.1136,0.05719811,0.29630646,18.0786,48.9457,0.01152176,0.629809,1,0.3188,0.00079694,9.5633,0.02390826,-0.3618,-0.00090462,342.9722,0.117,-0.29283644,0.95616255,151,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,374,320,240,30.0,213.7612,60.1033,0.66800377,0.25043033,19.0918,43.7623,0.01087888,0.512167,1,0.1072,0.00026796,3.2155,0.00803868,3.6254,0.00906343,35.5786,35.9758,0.5818188,0.81331844,150,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,367,320,240,30.0,180.3673,101.5504,0.5636477,0.42312659,21.9639,53.2802,0.01523752,0.742279,1,0.6244,0.00156088,18.7306,0.04682645,-520.986,-1.30246498,28.8692,14.3477,0.48281211,0.87572397,80,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,431,320,240,30.0,139.9973,64.7976,0.43749161,0.26998993,21.4257,47.1741,0.01316065,0.664726,1,0.547,0.00136748,16.4097,0.04102426,-176.9729,-0.44243215,356.1347,2.2884,-0.06741048,0.99772533,70,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,392,320,240,30.0,37.3251,75.4847,0.11664099,0.31451971,15.6396,47.9828,0.00977124,0.508402,1,0.5312,0.00132805,15.9366,0.03984149,-552.839,-1.38209742,307.3679,137.9721,-0.79475508,0.60693028,70,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,447,320,240,30.0,163.7495,65.3483,0.51171718,0.27228464,17.2517,45.3403,0.01018488,0.500043,1,0.4274,0.00106844,12.8213,0.03205319,-187.4797,-0.46869924,0.9065,16.5229,0.01582109,0.99987484,38,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,456,320,240,30.0,111.9592,70.9682,0.34987254,0.29570078,16.7061,49.6089,0.01079128,0.670645,1,0.2553,0.00063834,7.6601,0.01915029,-51.9188,-0.12979705,102.0818,7.6871,0.97784994,-0.20930717,27,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,777,25.866667,449,320,240,30.0,77.4416,62.5541,0.24200498,0.26064216,18.1778,43.0446,0.01018824,0.338955,1,1.0744,0.00268611,32.2333,0.08058332,452.9059,1.13226484,344.4443,9.4167,-0.26817522,0.96337015,3,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,368,320,240,30.0,18.514,71.2581,0.0578562,0.29690882,18.2033,49.386,0.01170559,0.613347,1,0.2554,0.00063858,7.663,0.01915752,-57.0089,-0.14252224,34.4691,51.4969,0.56596159,0.82443161,152,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,374,320,240,30.0,213.7394,60.4863,0.66793556,0.25202623,19.0871,43.8729,0.0109037,0.501492,1,0.3836,0.0009591,11.5091,0.02877285,248.81,0.6220251,93.2617,57.6831,0.99838008,-0.05689659,151,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,367,320,240,30.0,180.9288,101.8142,0.56540239,0.42422563,21.5298,52.6185,0.01475083,0.708389,1,0.6204,0.00155092,18.6111,0.0465277,-3.585,-0.00896254,25.1623,3.7069,0.42518395,0.90510696,81,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,431,320,240,30.0,140.2749,64.8016,0.43835919,0.27000654,21.7231,47.5959,0.01346261,0.64473,1,0.2777,0.00069414,8.3296,0.0208241,-242.4019,-0.60600469,0.8226,4.6879,0.01435725,0.99989693,71,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,447,320,240,30.0,163.7299,65.4567,0.51165602,0.27273609,17.2982,45.5846,0.01026736,0.454014,1,0.1101,0.00027525,3.303,0.0082575,-285.5482,-0.71387062,100.2383,99.3317,0.98407713,-0.17774195,39,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,456,320,240,30.0,112.1345,71.2225,0.35042037,0.29676054,16.7131,49.6015,0.01079422,0.681434,1,0.3089,0.00077226,9.2671,0.02316784,48.2106,0.1205265,55.4237,46.6581,0.82337097,0.56750351,28,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,449,320,240,30.0,77.9301,62.825,0.24353161,0.26177078,17.9119,42.5051,0.00991336,0.408652,1,0.5586,0.00139648,16.7577,0.04189426,-464.2687,-1.16067185,29.0069,44.5626,0.4849142,0.87456173,4,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,778,25.9,402,320,240,30.0,38.822,71.6623,0.12131872,0.29859301,20.5022,54.641,0.01458673,0.441015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,368,320,240,30.0,19.3867,71.2102,0.06058353,0.29670928,18.4675,49.8582,0.01198904,0.62911,1,0.8741,0.00218515,26.2218,0.06555442,556.7628,1.39190705,356.8592,37.6099,-0.05479002,0.9984979,153,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,374,320,240,30.0,214.0675,60.8949,0.66896079,0.25372867,19.2519,44.3323,0.01111302,0.569286,1,0.524,0.00130999,15.7199,0.03929974,126.3226,0.31580653,51.2374,42.0243,0.77974679,0.626095,152,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,367,320,240,30.0,181.3275,101.8291,0.56664839,0.4242881,21.4129,52.1469,0.01453925,0.680369,1,0.399,0.0009975,11.97,0.02992511,-199.231,-0.49807742,2.1533,23.009,0.03757319,0.99929388,82,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,431,320,240,30.0,140.6026,65.0748,0.43938317,0.27114492,21.8381,47.7072,0.01356555,0.607039,1,0.4266,0.00106658,12.799,0.03199749,134.0807,0.33520163,39.8211,38.9984,0.64039193,0.76804829,72,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,447,320,240,30.0,163.9395,65.3757,0.51231081,0.27239892,17.1209,45.277,0.01009354,0.484226,1,0.2246,0.00056154,6.7385,0.01684624,103.0649,0.25766218,338.8836,121.3546,-0.36026359,0.93285055,40,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,456,320,240,30.0,111.9124,71.3779,0.34972636,0.29740794,16.7211,49.6514,0.01081023,0.704124,1,0.271,0.0006776,8.1312,0.02032798,-34.0783,-0.08519569,145.0226,89.5989,0.57325357,-0.81937802,29,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,449,320,240,30.0,78.8279,62.9982,0.24633704,0.26249235,18.0413,42.8199,0.01005895,0.358712,1,0.9143,0.00228573,27.4287,0.06857177,320.13,0.80032509,10.9185,18.0884,0.1894122,0.98189766,5,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,779,25.933333,402,320,240,30.0,39.04,70.8615,0.12199996,0.29525636,20.7314,56.7006,0.01530579,0.39736,1,0.8299,0.00207485,24.8981,0.06224535,0.0,0.0,285.2283,0.0,-0.9648871,0.26266496,2,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,368,320,240,30.0,19.5831,71.0355,0.06119705,0.29598113,18.5411,50.0514,0.01208345,0.67634,1,0.2628,0.00065709,7.8851,0.0197127,-550.1006,-1.37525148,318.3267,38.5325,-0.66488256,0.74694791,154,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,374,320,240,30.0,214.4239,61.2828,0.67007477,0.25534503,19.2981,44.5779,0.01120145,0.552059,1,0.5268,0.00131711,15.8053,0.0395132,2.5615,0.00640377,47.4194,3.818,0.73632616,0.67662677,153,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,367,320,240,30.0,182.9505,101.6212,0.57172031,0.42342168,21.0561,51.9018,0.0142298,0.708238,1,1.6363,0.00409071,49.0885,0.1227212,1113.553,2.78388243,352.6991,9.4542,-0.12708022,0.99189244,83,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,431,320,240,30.0,141.1355,65.1575,0.44104841,0.27148957,21.9481,47.6969,0.01363096,0.592636,1,0.5393,0.00134814,16.1777,0.04044425,101.3612,0.25340292,8.8234,30.9977,0.1533889,0.9881659,73,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,447,320,240,30.0,164.0586,65.4412,0.51268301,0.27267171,16.9162,44.9011,0.00989004,0.500846,1,0.1359,0.00033978,4.0773,0.01019329,-79.8354,-0.19958847,28.7973,49.9137,0.48171187,0.87632966,41,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,456,320,240,30.0,111.7542,71.7857,0.34923177,0.29910702,16.5196,49.1037,0.01056216,0.701803,1,0.4374,0.00109354,13.1225,0.03280622,149.7389,0.37434718,111.2123,33.8103,0.9322462,-0.36182458,30,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,449,320,240,30.0,79.1974,62.8282,0.24749203,0.26178397,18.4989,42.9867,0.01035426,0.33298,1,0.4068,0.00101706,12.2047,0.0305117,-456.7207,-1.14180186,335.2976,35.6209,-0.41790545,0.90849052,6,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,402,320,240,30.0,40.0525,70.064,0.12516421,0.29193323,20.9889,56.8457,0.01553556,0.322255,1,1.2889,0.00322235,38.6683,0.09667063,413.1033,1.03275828,321.774,36.5457,-0.61876507,0.78557609,3,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,780,25.966667,392,320,240,30.0,38.1307,74.9185,0.11915833,0.31216034,15.6675,47.2541,0.00964001,0.350903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,368,320,240,30.0,19.9307,70.8663,0.06228342,0.29527628,18.5693,50.0515,0.01210185,0.681964,1,0.3866,0.00096653,11.5984,0.02899594,111.3989,0.27849727,334.0523,15.7256,-0.43755106,0.89919357,155,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,374,320,240,30.0,214.6721,61.7101,0.6708503,0.25712548,19.3624,44.85,0.01130736,0.51131,1,0.4941,0.00123536,14.8243,0.03706087,-29.4279,-0.07356984,59.8531,12.4337,0.8647405,0.50221895,154,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,367,320,240,30.0,184.5257,101.6965,0.57664278,0.42373554,20.6448,51.3228,0.01379619,0.668455,1,1.577,0.00394247,47.3096,0.11827407,-53.3655,-0.13341363,2.7378,10.0387,0.04776512,0.9988586,84,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,431,320,240,30.0,141.5381,65.0872,0.44230664,0.27119655,22.1922,47.9135,0.01384515,0.589772,1,0.4087,0.00102182,12.2619,0.03065469,-117.4747,-0.29368673,350.0924,18.731,-0.17205975,0.98508652,74,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,447,320,240,30.0,164.2099,65.4861,0.51315589,0.27285875,16.805,44.8519,0.00981427,0.458904,1,0.1578,0.0003946,4.7352,0.01183794,19.7358,0.04933952,16.523,12.2743,0.28439977,0.95870578,42,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,456,320,240,30.0,111.6775,71.8253,0.34899219,0.29927224,16.4479,48.9553,0.01048456,0.698592,1,0.0863,0.00021578,2.5894,0.00647341,-315.9937,-0.78998437,152.6501,41.4378,0.45942292,-0.88821764,31,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,449,320,240,30.0,80.21,62.7383,0.25065615,0.26140939,18.9505,43.2071,0.0106614,0.352296,1,1.0165,0.00254126,30.4951,0.07623772,548.7122,1.37178056,354.9262,19.6286,-0.08843955,0.99608155,7,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,781,26.0,402,320,240,30.0,40.2493,69.3546,0.12577902,0.28897753,21.0365,56.4222,0.0154548,0.535707,1,0.7361,0.00184036,22.0843,0.05521085,-497.5174,-1.24379345,285.5011,36.2729,-0.96362552,0.26725617,4,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,368,320,240,30.0,20.2118,70.7048,0.06316189,0.2946034,18.5853,49.9681,0.01209211,0.70099,1,0.3242,0.00081049,9.7259,0.02431464,-56.1756,-0.14043909,330.1232,3.929,-0.49813597,0.86709893,156,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,374,320,240,30.0,214.9607,61.9484,0.67175205,0.25811826,19.4409,45.1868,0.01143846,0.558903,1,0.3742,0.00093554,11.2265,0.02806613,-107.9368,-0.26984206,39.5468,20.3063,0.63670862,0.77110449,155,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,367,320,240,30.0,186.1202,102.002,0.58162572,0.4250085,20.7388,50.9301,0.01375297,0.700184,1,1.6235,0.00405887,48.7064,0.12176605,41.9037,0.10475936,10.8463,8.1085,0.18817527,0.98213546,85,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,431,320,240,30.0,142.0763,65.0355,0.4439883,0.27098114,22.3527,47.8684,0.01393215,0.626606,1,0.5406,0.00135152,16.2183,0.0405457,118.6921,0.29673029,354.5124,4.42,-0.09563039,0.99541691,75,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,447,320,240,30.0,164.3952,65.5445,0.51373513,0.27310223,16.9463,45.4187,0.01002187,0.480558,1,0.1943,0.00048587,5.8305,0.01457619,32.8589,0.08214729,17.498,0.975,0.30067245,0.95372747,43,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,456,320,240,30.0,111.4764,71.899,0.34836382,0.29957896,16.4662,49.4061,0.01059288,0.703322,1,0.2141,0.00053533,6.4239,0.01605982,115.0369,0.28759226,159.8931,7.243,0.34377198,-0.93905315,32,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,449,320,240,30.0,81.2032,62.8512,0.25375987,0.26188006,19.6618,43.774,0.01120669,0.390482,1,0.9996,0.00249899,29.9878,0.07496956,-15.2179,-0.03804481,6.4888,11.5626,0.11300859,0.99359401,8,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,402,320,240,30.0,41.7891,69.3626,0.13059092,0.28901091,22.0436,57.6588,0.0165496,0.574708,1,1.5398,0.00384958,46.1949,0.11548726,723.3169,1.80829225,0.2981,74.7971,0.00520367,0.99998646,5,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,782,26.033333,392,320,240,30.0,38.5824,71.7863,0.12056993,0.29910947,17.4259,52.4209,0.01189426,0.478379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,368,320,240,30.0,20.5725,70.5736,0.06428893,0.29405652,18.5881,49.9683,0.01209396,0.673666,1,0.3838,0.00095949,11.5138,0.02878455,53.639,0.13409738,340.0024,9.8791,-0.34198127,0.93970677,157,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,374,320,240,30.0,215.2059,62.1223,0.67251852,0.25884305,19.4639,45.5037,0.01153225,0.534355,1,0.3007,0.00075173,9.0208,0.02255193,-66.1704,-0.16542607,35.345,4.2018,0.57849877,0.81568326,156,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,367,320,240,30.0,187.2465,102.1682,0.58514528,0.42570089,21.0748,50.4071,0.01383228,0.690578,1,1.1385,0.00284613,34.1535,0.08538387,-436.5862,-1.09146541,8.3931,2.4533,0.14596319,0.98929002,86,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,431,320,240,30.0,142.4374,64.8934,0.44511697,0.27038899,22.6092,48.0701,0.01415138,0.589243,1,0.3881,0.00097032,11.6439,0.0291097,-137.2321,-0.34308021,338.5215,15.9909,-0.36615284,0.93055473,76,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,447,320,240,30.0,165.0682,65.7804,0.51583798,0.27408499,17.0323,45.5171,0.01009457,0.473484,1,0.7131,0.00178263,21.3915,0.05347887,466.8322,1.16708048,19.3161,1.8181,0.33077933,0.94370813,44,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,456,320,240,30.0,111.3008,72.4125,0.34781491,0.30171885,16.3245,49.4545,0.01051196,0.677983,1,0.5428,0.00135695,16.2834,0.04070852,295.7844,0.73946093,108.8817,51.0115,0.94618902,-0.3236145,33,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,449,320,240,30.0,81.5995,63.0028,0.25499856,0.26251175,20.1373,43.9112,0.0115137,0.364156,1,0.4244,0.00106096,12.7315,0.03182881,-517.689,-1.29422258,20.9303,14.4415,0.35723226,0.93401558,9,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,402,320,240,30.0,42.7425,69.2076,0.13357041,0.28836482,22.9204,58.7458,0.01753226,0.521611,1,0.966,0.00241491,28.9789,0.07244728,-516.4797,-1.29119923,350.7626,9.5355,-0.1605254,0.98703171,6,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,783,26.066667,392,320,240,30.0,39.1152,72.9923,0.122235,0.30413439,17.0831,50.4387,0.01121939,0.301692,1,1.3184,0.00329611,39.5533,0.09888323,0.0,0.0,66.1634,0.0,0.9147018,0.40412945,2,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,784,26.1,368,320,240,30.0,20.8527,70.5526,0.06516458,0.29396931,18.602,49.84,0.01207194,0.667646,1,0.281,0.00070247,8.4297,0.02107423,-92.5239,-0.23130971,355.728,15.7256,-0.07449113,0.99722168,158,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,784,26.1,374,320,240,30.0,215.3894,62.3676,0.67309182,0.25986499,19.5249,45.8456,0.01165537,0.502356,1,0.3063,0.00076572,9.1886,0.02297152,5.035,0.01258752,53.2039,17.8589,0.80077202,0.59896925,157,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,784,26.1,367,320,240,30.0,188.3362,102.1522,0.58855073,0.42563402,21.6428,50.2008,0.01414695,0.73138,1,1.0899,0.00272466,32.6959,0.0817397,-43.73,-0.10932505,359.1563,9.2368,-0.01472519,0.99989158,87,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,784,26.1,431,320,240,30.0,142.4537,64.6696,0.44516771,0.2694567,22.9743,48.437,0.01448965,0.547954,1,0.2243,0.00056085,6.7302,0.01682545,-147.411,-0.36852743,274.1501,64.3714,-0.99737788,0.07236962,77,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
Crowd-Activity-All.avi,UMN_001,784,26.1,447,320,240,30.0,165.2589,65.7902,0.51643414,0.27412581,17.0082,45.2809,0.01002794,0.44161,1,0.191,0.00047756,5.7307,0.01432683,-469.8245,-1.1745613,2.9395,16.3765,0.05128216,0.9986842,45,SEQ_02,SCENE_01,Lawn,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
