sequence_id,scene_id,scene_name,zone_id,window_id,window_seconds,start_frame,end_frame,observed_frames,expected_frames,zone_presence_ratio,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,max_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,avg_movement_distance_norm,avg_speed_px_s,avg_speed_norm_s,max_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,mean_direction_deg,direction_consistency,movement_activity_ratio,behavior_label,behavior_label_value,transition_onset_frame,label_source,training_split
SEQ_02,SCENE_01,Lawn,ZONE_B,10,2.0,1227,1286,60,60,1.0,7,3.4833333333333334,5,0.009315454832535885,0.01199731,0.5085354258373206,206,0.0009379127751196172,11.254953110047849,0.028137382248803827,0.09916484,0.017049457315192203,-0.02108663062200957,0.6021144553564777,38.68809473684211,158.9331149504639,0.40305119378960125,0.9856459330143541,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
SEQ_02,SCENE_01,Lawn,ZONE_C,10,2.0,1227,1286,60,60,1.0,2,1.95,2,0.011201912478632475,0.01418035,0.6300531282051283,117,0.0009673723076923076,11.60846752136752,0.02902116923076923,0.08076771,0.018870305132522174,0.002222821880341893,0.5124764294562694,34.126087179487186,68.85262775876484,0.15367134081339434,1.0,NORMAL,0,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
SEQ_02,SCENE_01,Lawn,ZONE_A,12,2.0,1347,1349,3,60,0.05,1,1.0,1,0.011783836666666667,0.01291252,0.3665366666666667,3,0.0060987233333333335,73.18469999999999,0.18296170666666667,0.21897338,0.026062175701068307,-1.6275947000000002,1.5877353423466287,44.27323333333333,159.15057946995918,0.9361915286253086,1.0,ABNORMAL,1,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
SEQ_02,SCENE_01,Lawn,ZONE_B,12,2.0,1347,1406,60,60,1.0,3,1.4,3,0.013974782619047619,0.01912977,0.785814880952381,83,0.004209470714285714,50.51365357142857,0.1262841294047619,0.25375848,0.04929668870645799,-0.02897358952380949,1.6879393692803533,23.52387738095238,64.00579965977084,0.8352423029589766,0.9880952380952381,ABNORMAL,1,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
SEQ_02,SCENE_01,Lawn,ZONE_C,12,2.0,1347,1406,60,60,1.0,5,1.7166666666666666,3,0.01287810378640777,0.02069497,0.6710723300970873,101,0.005153262233009709,61.83914757281554,0.15459786786407767,0.46492896,0.09126190372426482,0.02285221825242713,2.798283420179764,20.085938834951463,31.823198438855975,0.7725342720973741,0.9805825242718447,ABNORMAL,1,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
SEQ_02,SCENE_01,Lawn,ZONE_B,13,2.0,1407,1426,20,60,0.3333333333333333,1,1.0,1,0.0125244775,0.01866455,0.8012633499999999,20,0.0037000865,44.401039999999995,0.11100261549999998,0.25744656,0.06302215914951212,-0.1523296945,1.4987397393469875,25.236264999999996,60.36755246489682,0.7884600392590366,1.0,ABNORMAL,1,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
SEQ_02,SCENE_01,Lawn,ZONE_C,13,2.0,1407,1435,29,60,0.48333333333333334,2,1.1724137931034482,2,0.006146267352941176,0.01460838,0.7302693823529411,34,0.003001324117647059,36.01590294117647,0.09003974176470589,0.21705519,0.030865709268441507,-0.08183965411764703,1.0566962735516194,20.086808823529417,56.116793972303924,0.883785319514893,1.0,ABNORMAL,1,1331,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,VALIDATION
SEQ_03,SCENE_02,Indoor,ZONE_A,0,2.0,1455,1514,60,60,1.0,3,2.3666666666666667,3,0.01002534704225352,0.01122289,0.522141838028169,139,0.0003537743661971831,4.245288028169013,0.010613234154929577,0.05546709,0.01024961302562462,-0.00034160492957746277,0.28288705742937625,65.12072394366197,174.68141022441554,0.1089586098776216,0.9788732394366197,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,0,2.0,1455,1514,60,60,1.0,5,4.233333333333333,5,0.010590561968503935,0.01834607,0.5461181023622047,249,0.0008082310629921261,9.69876929133858,0.02424692818897638,0.15511433,0.021990229683445817,0.007236108976377952,0.6340255218601661,51.15439566929134,214.2553401236318,0.22389906284186417,0.9803149606299213,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_A,1,2.0,1515,1574,60,60,1.0,4,3.5,4,0.009299852,0.0109016,0.46032431904761906,209,0.0005939266666666666,7.127113809523809,0.017817781571428572,0.13557654,0.02059404161474351,0.00550422342857143,0.3915759938299859,64.21471571428572,294.11821700723976,0.061343367082614675,0.9952380952380953,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,1,2.0,1515,1574,60,60,1.0,5,4.3,5,0.010207678953488371,0.01769009,0.4686362829457364,258,0.0010063343023255815,12.076017054263566,0.030190039147286823,0.24818142,0.033300942911712816,0.03044872127906977,1.0090802584755783,56.39011046511629,7.796195549096426,0.06351216171203468,1.0,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_A,2,2.0,1575,1634,60,60,1.0,5,3.466666666666667,5,0.01002940793269231,0.01538159,0.4525541971153846,206,0.0007361222115384615,8.833471634615385,0.02208367798076923,0.16244695,0.025300452565362567,0.00921079774038462,0.5463813108977675,66.60823557692308,198.90553451788426,0.2201770957899452,0.9903846153846154,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,2,2.0,1575,1634,60,60,1.0,6,4.366666666666666,5,0.011032540076335877,0.01931037,0.5086512213740458,259,0.0009688466030534351,11.626158396946565,0.02906540011450381,0.27005037,0.03493808396572186,-0.03820295320610687,0.9328452146597187,50.40828244274809,326.19556202472654,0.11247296597938164,0.9885496183206107,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_A,3,2.0,1635,1694,60,60,1.0,5,3.033333333333333,4,0.010288252362637364,0.01441768,0.3920287087912088,179,0.0008950685164835166,10.740817582417582,0.02685205346153846,0.16075412,0.02690807431647961,0.00895092626373627,0.8778001360196506,58.60087472527472,207.22286830840292,0.14142352261338334,0.9835164835164835,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,3,2.0,1635,1694,60,60,1.0,5,4.533333333333333,5,0.01039930974264706,0.01683414,0.5541724007352942,271,0.0007028937132352942,8.434723897058822,0.021086819080882356,0.17592136,0.022881297099038408,-0.00267620908088236,0.604295885370399,52.55013088235294,11.924603743185035,0.08153301633352909,0.9963235294117647,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_A,4,2.0,1695,1754,60,60,1.0,5,1.4,4,0.012141784404761904,0.01693356,0.40730117857142856,82,0.0014131621428571425,16.95794880952381,0.04239485869047619,0.20132119,0.04055493816526211,0.04597996166666667,1.5667649362878773,60.647078571428565,350.05259250483704,0.19039468686889105,0.9761904761904762,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,4,2.0,1695,1754,60,60,1.0,8,5.6,6,0.010295145505952381,0.01636899,0.3981133214285714,333,0.0008833955952380952,10.600747321428571,0.026501865565476197,0.23962199,0.02427216585211102,0.010525620773809525,0.7160269347199046,45.5190431547619,277.9655076023017,0.25798323644316234,0.9910714285714286,NORMAL,0,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_A,6,2.0,1815,1870,13,60,0.21666666666666667,3,1.0,1,0.01118825923076923,0.01422164,0.46600053846153844,9,0.0031097153846153846,37.31657692307692,0.09329144615384616,0.24058997,0.07978787501823574,0.6743726061538461,1.2984841481992737,6.115038461538461,335.43544976602715,0.6675031779186902,0.6923076923076923,ABNORMAL,1,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,6,2.0,1815,1874,60,60,1.0,11,3.933333333333333,6,0.007651348389830508,0.02318762,0.5434117076271187,222,0.0035272941525423727,42.32752796610169,0.10581882487288134,0.55041288,0.07897804809276246,0.09049777838983049,2.0953661265751324,30.8733906779661,307.7535347301458,0.532390469353608,0.940677966101695,ABNORMAL,1,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_A,7,2.0,1889,1930,10,60,0.16666666666666666,3,1.0,1,0.006712343,0.01010669,0.32912069999999993,6,0.001060141,12.72169,0.031804193,0.06809938,0.02763927677507899,0.05708566,0.24395452553712035,32.40418999999999,319.53881553675404,0.3761307468579085,0.6,ABNORMAL,1,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,7,2.0,1875,1934,60,60,1.0,3,1.55,3,0.004533250215053763,0.00777705,0.6525692473118279,91,0.0018103891397849461,21.724669892473116,0.054311682258064514,0.18948446,0.039473467372135744,-0.018748869569892464,0.8238839709070498,25.979952688172045,280.46894348343426,0.5338668862573032,0.978494623655914,ABNORMAL,1,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,8,2.0,1935,1994,60,60,1.0,3,1.3666666666666667,2,0.004047354268292683,0.0051585,0.42054790243902435,79,0.0010912389024390241,13.094870731707315,0.03273717317073171,0.16419425,0.0274071036482097,-0.006865379512195123,0.7903408613687671,51.094748780487805,236.66304088588555,0.16208150948197664,0.9634146341463414,ABNORMAL,1,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_03,SCENE_02,Indoor,ZONE_B,9,2.0,1995,1995,1,60,0.016666666666666666,1,1.0,1,0.00407169,0.00407169,0.187802,1,0.000327,3.924,0.00981008,0.00981008,0.0,0.16658715,0.0,57.8924,50.000806320180814,1.0000000013630144,1.0,ABNORMAL,1,1807,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,0,2.0,2004,2063,60,60,1.0,7,5.983333333333333,7,0.00846062774373259,0.01818561,0.3990136880222842,352,0.0008025520891364902,9.630626740947076,0.024076562980501388,0.27434376,0.023816954434428213,-0.0025858721448467886,0.7154667328371673,56.7833799442897,332.2917852506197,0.18313802636739052,0.9805013927576601,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,0,2.0,2004,2063,60,60,1.0,3,2.933333333333333,3,0.008680850795454546,0.01169851,0.46784935795454546,172,0.0003806475,4.567771022727272,0.011419428465909091,0.05664651,0.010987427923081794,0.009290268181818185,0.32208400454893,70.02261022727272,4.127357948498479,0.04302324910042294,0.9772727272727273,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,1,2.0,2064,2123,60,60,1.0,5,4.2,5,0.008476962857142858,0.01218598,0.4027674722222222,251,0.0006055139682539683,7.26616746031746,0.01816541400793651,0.13008971,0.016749258098804107,0.0015030385317460289,0.5714366330104994,70.88318452380952,215.85268698854946,0.030987904694860336,0.996031746031746,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,1,2.0,2064,2123,60,60,1.0,4,3.85,4,0.008907576969696969,0.01163574,0.5321933636363636,230,0.0008059743722943722,9.671688744588744,0.02417922692640693,0.13632405,0.02142641472868879,-0.01253506484848483,0.47662174706205124,47.1022935064935,63.71149954678017,0.15185897535392018,0.9956709956709957,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,2,2.0,2124,2183,60,60,1.0,6,4.083333333333333,5,0.010345831918367345,0.01627407,0.3949389469387755,241,0.0008983938367346939,10.780726938775508,0.02695181644897959,0.20455304,0.024930943529578756,0.01938496408163265,0.844571385690769,56.20996775510204,337.3236095506041,0.17913276912722856,0.9836734693877551,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,2,2.0,2124,2183,60,60,1.0,6,4.066666666666666,5,0.008685649139344262,0.01227879,0.4160583360655738,243,0.0007393146721311475,8.871778278688522,0.022179436147540983,0.33030114,0.03516587306584108,0.002327851639344263,0.9302135767283617,58.36821844262295,41.186109864629934,0.23740852094285297,0.9959016393442623,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,3,2.0,2184,2243,60,60,1.0,6,3.533333333333333,5,0.01108512287735849,0.01858002,0.4742734386792454,208,0.0012967392924528305,15.560866509433964,0.038902167311320755,0.35437164,0.04610231834906524,0.011001136792452838,1.6733292159266961,45.00155235849057,306.14718664694175,0.38532848709619427,0.9811320754716981,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,3,2.0,2184,2243,60,60,1.0,5,3.566666666666667,5,0.009171449579439252,0.0115908,0.47711814018691584,212,0.000337911261682243,4.054935514018692,0.010137344205607475,0.07434233,0.010413242839900468,-0.005980060514018692,0.35037483765295147,73.38165607476635,12.163988534252578,0.12111252562224702,0.9906542056074766,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,4,2.0,2244,2303,60,60,1.0,6,3.0166666666666666,4,0.011573376187845302,0.01705731,0.4423201049723758,178,0.0013288470718232045,15.946167955801107,0.03986541657458564,0.34820257,0.04627659411379912,0.03716596552486186,1.1691839047354495,51.83398839779006,299.1385670575939,0.3516788000108978,0.9834254143646409,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,4,2.0,2244,2303,60,60,1.0,5,4.133333333333334,5,0.00933122693548387,0.01232505,0.44112849193548387,247,0.0006835870967741935,8.203046370967742,0.020507614798387096,0.13296956,0.023043925053415446,0.006764369556451606,0.6129490671342485,62.599046774193546,119.85484884978212,0.11713368094558128,0.9959677419354839,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,5,2.0,2304,2363,60,60,1.0,5,3.183333333333333,4,0.012258106858638745,0.01845953,0.4321478167539266,189,0.0009952513089005236,11.943009947643977,0.029857527539267015,0.37907187,0.0363372476432729,-0.02082999952879581,1.2673415946942048,51.351051832460726,283.9791388361964,0.2760341907247743,0.9895287958115183,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,5,2.0,2304,2363,60,60,1.0,8,5.566666666666666,7,0.009055231467065869,0.01509508,0.4307501976047904,330,0.0010617008383233533,12.740412874251495,0.03185102847305389,0.45840339,0.04048140575696944,0.013241820958083827,1.347799597470358,53.88951766467067,276.27747015987495,0.20881135836769482,0.9880239520958084,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,6,2.0,2364,2423,60,60,1.0,4,3.55,4,0.01090593309859155,0.0138642,0.45762292957746475,213,0.0005513512676056338,6.616214553990609,0.016540535821596244,0.09738197,0.014811661081910467,0.00191842431924883,0.534805266719881,66.39198122065727,237.97923750287003,0.1165575789335828,1.0,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,6,2.0,2364,2423,60,60,1.0,7,4.233333333333333,5,0.009102466653543306,0.01347316,0.4726073070866142,252,0.0008309385826771653,9.971264566929134,0.02492815818897638,0.27973835,0.03045748243344932,-0.0040306161023622045,0.8339275380318554,59.617933070866144,314.18546083683447,0.22619746380199712,0.9921259842519685,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,7,2.0,2424,2483,60,60,1.0,6,2.7,4,0.01152241549382716,0.02571498,0.4078954444444444,158,0.001095387160493827,13.144643209876545,0.032861614197530864,0.65782114,0.0768894450261313,0.07437491987654321,1.9093887253269801,62.66382407407408,211.72050657861357,0.13430282537429628,0.9753086419753086,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,7,2.0,2424,2483,60,60,1.0,7,4.766666666666667,6,0.008185590034965036,0.01258681,0.4527868076923077,282,0.0008083824825174825,9.700593356643358,0.02425147678321678,0.2116927,0.028962051654562147,0.0038480937412587405,0.6132378462387208,59.832951398601395,245.78136285696462,0.123055887053666,0.986013986013986,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,8,2.0,2484,2543,60,60,1.0,7,2.65,4,0.010773720691823899,0.01955025,0.37292639622641505,153,0.0011829970440251573,14.195966666666667,0.03548991515723271,0.47464596,0.06009097805536118,-0.00964864213836478,1.6633517598692913,55.608675471698106,144.8706456906644,0.2606747266677799,0.9622641509433962,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,8,2.0,2484,2543,60,60,1.0,8,6.133333333333334,7,0.008389847038043479,0.01335324,0.42646067663043474,366,0.0007598678532608695,9.11841331521739,0.02279603828804348,0.24818865,0.027480537438890663,0.0129991579076087,0.6111574351422246,57.30413967391304,308.5633943488442,0.13848988821472694,0.9945652173913043,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,9,2.0,2544,2603,60,60,1.0,6,2.45,4,0.009459782857142857,0.0157077,0.4119668503401361,142,0.0017167570068027213,20.6010843537415,0.051502703605442186,0.24007044,0.04708312773314494,0.04395799598639456,1.273680666111885,45.11822653061225,73.94330897498226,0.3901695089370013,0.9659863945578231,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,9,2.0,2544,2603,60,60,1.0,8,3.25,5,0.009468142871794873,0.01375922,0.42708054871794876,189,0.0016052409230769232,19.26289128205128,0.048157224666666665,0.43307351,0.0577962457904616,0.009228566564102559,1.6735727237364895,47.60870666666666,68.06729498528316,0.26680084807534676,0.9692307692307692,NORMAL,0,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,11,2.0,2664,2673,10,60,0.16666666666666666,1,1.0,1,0.0030341170000000002,0.00519985,0.6372421,10,0.0029323269999999998,35.18791,0.087969793,0.1361083,0.02259775324179864,-0.026828658000000016,0.7248551973832277,6.682810000000001,117.27667915746346,0.9874042003626524,1.0,ABNORMAL,1,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,11,2.0,2664,2673,10,60,0.16666666666666666,2,1.2,2,0.0044814308333333336,0.00821078,0.6248450833333333,12,0.0030425841666666662,36.51101666666666,0.09127753916666666,0.13910302,0.02397465882549303,-0.06072743916666667,0.7916744260710578,14.117741666666666,83.13587955219137,0.9729982846824833,1.0,ABNORMAL,1,2606,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,0,2.0,2689,2748,60,60,1.0,4,2.9,4,0.011735197873563218,0.01651061,0.4048698275862069,168,0.0009816204022988504,11.779445402298851,0.029448615977011497,0.19045353,0.02955632483665548,0.0555119883908046,0.8815769507716419,72.32137298850576,98.29097320374808,0.14407763670521692,0.9655172413793104,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,0,2.0,2689,2748,60,60,1.0,6,4.3,6,0.010303747790697674,0.01790332,0.5123702790697674,252,0.001036790542635659,12.441488372093021,0.031103716744186046,0.21169738,0.027173951378670312,0.021749896085271322,0.7237331583926221,44.975498062015504,178.97166473335622,0.15755446080796354,0.9767441860465116,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,1,2.0,2749,2808,60,60,1.0,3,1.8666666666666667,3,0.014121244910714287,0.01929837,0.3407066071428571,109,0.0007193960714285714,8.632755357142857,0.021581883392857142,0.11500992,0.019719797188530605,-0.02121618660714286,0.609286627633364,59.14255625,129.90558859806052,0.05068266018180753,0.9732142857142857,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,1,2.0,2749,2808,60,60,1.0,8,4.833333333333333,6,0.010355539586206896,0.01529895,0.523106496551724,286,0.0010911320689655172,13.093590344827584,0.03273397089655172,0.21089301,0.027980016961697635,-0.03214285096551724,0.841089497730669,52.52467310344828,295.50905369990727,0.13776090999418342,0.9862068965517241,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,2,2.0,2809,2868,60,60,1.0,3,2.066666666666667,3,0.013584044999999996,0.01957173,0.39188441935483875,122,0.0009326778225806452,11.192132258064518,0.02798032725806452,0.16120242,0.02939671678233043,0.005340228548387092,0.9000360284379165,62.64349758064516,287.4767847201,0.19994821526578213,0.9838709677419355,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,2,2.0,2809,2868,60,60,1.0,9,5.683333333333334,7,0.009445209472140764,0.01682186,0.5021822082111437,335,0.0009757458064516129,11.708948680351908,0.029272374369501468,0.34929644,0.027221705367953,-0.0004932946920821215,0.8041173656323264,49.93920967741935,187.8521671258192,0.2440512724432169,0.9824046920821115,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,3,2.0,2869,2928,60,60,1.0,4,2.35,4,0.011483662269503547,0.01454197,0.3172424680851064,140,0.000780755035460993,9.369060283687944,0.023422650425531915,0.10402063,0.020853541429124416,-0.011268500921985817,0.6425315554488187,63.09860567375886,183.2849184089097,0.2223500311155746,0.9929078014184397,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,3,2.0,2869,2928,60,60,1.0,9,6.266666666666667,8,0.009433503271276596,0.01452144,0.4128238696808511,370,0.001057793670212766,12.693522340425533,0.031733807021276594,0.20549121,0.029414023732167054,-0.016358592872340424,0.7603905217054291,48.674844946808506,193.9697803137922,0.17426528588232104,0.9840425531914894,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,4,2.0,2929,2988,60,60,1.0,7,2.3333333333333335,4,0.010298814500000001,0.01737022,0.35752505,134,0.0013999050714285715,16.79885642857143,0.04199714607142857,0.26544701,0.04590296728868548,0.029688497785714286,1.11332737790591,44.14687642857143,185.53241510088324,0.41369124685928066,0.9571428571428572,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,4,2.0,2929,2988,60,60,1.0,7,5.233333333333333,7,0.008165060350318472,0.01231232,0.3758695350318471,309,0.0012961385668789809,15.55365955414013,0.038884155987261144,0.23978243,0.03660954386422923,0.011668004490445855,0.7140047319488555,52.8361668789809,177.83633230256967,0.298658418256849,0.9840764331210191,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,5,2.0,2989,3048,48,60,0.8,5,1.75,3,0.01265329869047619,0.0203856,0.3400997142857143,80,0.0016641191666666665,19.969435714285716,0.04992357571428572,0.25234314,0.049437334605437554,0.09295324011904768,1.466062262850219,47.52785,187.09598363037517,0.28274331624479637,0.9523809523809523,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,5,2.0,2989,3048,60,60,1.0,7,5.533333333333333,7,0.008849564789156626,0.01219671,0.44599994578313257,328,0.0008641052409638555,10.369264457831326,0.025923155120481926,0.15205671,0.02236710561840942,0.00037937472891565866,0.613385866870307,51.868735240963865,173.7970553983885,0.1464344999247257,0.9879518072289156,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,6,2.0,3049,3108,56,60,0.9333333333333333,4,1.3571428571428572,2,0.01304429855263158,0.01916993,0.3977972631578947,74,0.001125335789473684,13.504032894736842,0.033760068684210526,0.28234088,0.03883550125370059,-0.01619733789473684,1.444995780278317,53.20930131578948,146.7646382273114,0.41303405276597527,0.9736842105263158,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,6,2.0,3049,3108,60,60,1.0,8,5.633333333333334,7,0.009732483698224851,0.01896214,0.3973312692307692,333,0.0010323747633136093,12.388499112426036,0.030971244792899404,0.22301708,0.024214571273274026,0.004566196745562136,0.7336933000722395,40.538010355029584,194.72380491743112,0.23729150631737145,0.985207100591716,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,7,2.0,3109,3168,60,60,1.0,4,2.433333333333333,4,0.011657606643835616,0.01754666,0.42313496575342463,144,0.0015272690410958905,18.327228082191784,0.045818063150684936,0.15777639,0.03058314402645359,0.03940028458904109,0.6945282891157877,33.01016232876713,183.27553651310922,0.4727919913666272,0.9863013698630136,NORMAL,0,3220,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,TRAIN
