sequence_id,scene_id,scene_name,zone_id,window_id,start_frame,end_frame,zone_presence_ratio,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,max_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,avg_movement_distance_norm,avg_speed_norm_s,max_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,direction_consistency,movement_activity_ratio,frames_until_transition,seconds_until_transition,future_forecast_label,future_abnormal_within_6sec,training_split
SEQ_04,SCENE_02,Indoor,ZONE_B,2,2124,2183,1.0,6,4.066666666666666,5,0.0086856491393442,0.01227879,0.4160583360655738,243,0.0007393146721311,0.0221794361475409,0.33030114,0.035165873065841,0.0023278516393442,0.9302135767283616,58.36821844262295,0.2374085209428529,0.9959016393442623,423,14.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,3,2184,2243,1.0,6,3.533333333333333,5,0.0110851228773584,0.01858002,0.4742734386792454,208,0.0012967392924528,0.0389021673113207,0.35437164,0.0461023183490652,0.0110011367924528,1.673329215926696,45.00155235849057,0.3853284870961942,0.981132075471698,363,12.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,3,2184,2243,1.0,5,3.566666666666667,5,0.0091714495794392,0.0115908,0.4771181401869158,212,0.0003379112616822,0.0101373442056074,0.07434233,0.0104132428399004,-0.0059800605140186,0.3503748376529514,73.38165607476635,0.121112525622247,0.9906542056074766,363,12.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,4,2244,2303,1.0,6,3.0166666666666666,4,0.0115733761878453,0.01705731,0.4423201049723758,178,0.0013288470718232,0.0398654165745856,0.34820257,0.0462765941137991,0.0371659655248618,1.1691839047354495,51.83398839779006,0.3516788000108978,0.9834254143646408,303,10.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,4,2244,2303,1.0,5,4.133333333333334,5,0.0093312269354838,0.01232505,0.4411284919354838,247,0.0006835870967741,0.020507614798387,0.13296956,0.0230439250534154,0.0067643695564516,0.6129490671342485,62.599046774193546,0.1171336809455812,0.995967741935484,303,10.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,5,2304,2363,1.0,5,3.183333333333333,4,0.0122581068586387,0.01845953,0.4321478167539266,189,0.0009952513089005,0.029857527539267,0.37907187,0.0363372476432729,-0.0208299995287958,1.2673415946942048,51.351051832460726,0.2760341907247743,0.9895287958115184,243,8.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,5,2304,2363,1.0,8,5.566666666666666,7,0.0090552314670658,0.01509508,0.4307501976047904,330,0.0010617008383233,0.0318510284730538,0.45840339,0.0404814057569694,0.0132418209580838,1.347799597470358,53.88951766467067,0.2088113583676948,0.9880239520958084,243,8.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,6,2364,2423,1.0,4,3.55,4,0.0109059330985915,0.0138642,0.4576229295774647,213,0.0005513512676056,0.0165405358215962,0.09738197,0.0148116610819104,0.0019184243192488,0.534805266719881,66.39198122065727,0.1165575789335828,1.0,183,6.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,6,2364,2423,1.0,7,4.233333333333333,5,0.0091024666535433,0.01347316,0.4726073070866142,252,0.0008309385826771,0.0249281581889763,0.27973835,0.0304574824334493,-0.0040306161023622,0.8339275380318554,59.617933070866144,0.2261974638019971,0.9921259842519684,183,6.1,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,7,2424,2483,1.0,6,2.7,4,0.0115224154938271,0.02571498,0.4078954444444444,158,0.0010953871604938,0.0328616141975308,0.65782114,0.0768894450261313,0.0743749198765432,1.90938872532698,62.66382407407408,0.1343028253742962,0.9753086419753086,123,4.1,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,7,2424,2483,1.0,7,4.766666666666667,6,0.008185590034965,0.01258681,0.4527868076923077,282,0.0008083824825174,0.0242514767832167,0.2116927,0.0289620516545621,0.0038480937412587,0.6132378462387208,59.8329513986014,0.123055887053666,0.986013986013986,123,4.1,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,8,2484,2543,1.0,7,2.65,4,0.0107737206918238,0.01955025,0.372926396226415,153,0.0011829970440251,0.0354899151572327,0.47464596,0.0600909780553611,-0.0096486421383647,1.6633517598692913,55.608675471698106,0.2606747266677799,0.9622641509433962,63,2.1,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,8,2484,2543,1.0,8,6.133333333333334,7,0.0083898470380434,0.01335324,0.4264606766304347,366,0.0007598678532608,0.0227960382880434,0.24818865,0.0274805374388906,0.0129991579076087,0.6111574351422246,57.30413967391304,0.1384898882147269,0.9945652173913044,63,2.1,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_A,9,2544,2603,1.0,6,2.45,4,0.0094597828571428,0.0157077,0.4119668503401361,142,0.0017167570068027,0.0515027036054421,0.24007044,0.0470831277331449,0.0439579959863945,1.273680666111885,45.11822653061225,0.3901695089370013,0.9659863945578232,3,0.1,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_04,SCENE_02,Indoor,ZONE_B,9,2544,2603,1.0,8,3.25,5,0.0094681428717948,0.01375922,0.4270805487179487,189,0.0016052409230769,0.0481572246666666,0.43307351,0.0577962457904616,0.0092285665641025,1.6735727237364897,47.60870666666666,0.2668008480753467,0.9692307692307692,3,0.1,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,0,2689,2748,1.0,4,2.9,4,0.0117351978735632,0.01651061,0.4048698275862069,168,0.0009816204022988,0.0294486159770114,0.19045353,0.0295563248366554,0.0555119883908046,0.8815769507716419,72.32137298850576,0.1440776367052169,0.9655172413793104,472,15.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,0,2689,2748,1.0,6,4.3,6,0.0103037477906976,0.01790332,0.5123702790697674,252,0.0010367905426356,0.031103716744186,0.21169738,0.0271739513786703,0.0217498960852713,0.7237331583926221,44.975498062015504,0.1575544608079635,0.9767441860465116,472,15.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,1,2749,2808,1.0,3,1.8666666666666667,3,0.0141212449107142,0.01929837,0.3407066071428571,109,0.0007193960714285,0.0215818833928571,0.11500992,0.0197197971885306,-0.0212161866071428,0.609286627633364,59.14255625,0.0506826601818075,0.9732142857142856,412,13.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,1,2749,2808,1.0,8,4.833333333333333,6,0.0103555395862068,0.01529895,0.523106496551724,286,0.0010911320689655,0.0327339708965517,0.21089301,0.0279800169616976,-0.0321428509655172,0.841089497730669,52.52467310344828,0.1377609099941834,0.986206896551724,412,13.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,2,2809,2868,1.0,3,2.066666666666667,3,0.0135840449999999,0.01957173,0.3918844193548387,122,0.0009326778225806,0.0279803272580645,0.16120242,0.0293967167823304,0.005340228548387,0.9000360284379165,62.64349758064516,0.1999482152657821,0.9838709677419356,352,11.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,2,2809,2868,1.0,9,5.683333333333334,7,0.0094452094721407,0.01682186,0.5021822082111437,335,0.0009757458064516,0.0292723743695014,0.34929644,0.027221705367953,-0.0004932946920821,0.8041173656323264,49.93920967741935,0.2440512724432169,0.9824046920821116,352,11.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,3,2869,2928,1.0,4,2.35,4,0.0114836622695035,0.01454197,0.3172424680851064,140,0.0007807550354609,0.0234226504255319,0.10402063,0.0208535414291244,-0.0112685009219858,0.6425315554488187,63.09860567375886,0.2223500311155746,0.9929078014184396,292,9.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,3,2869,2928,1.0,9,6.266666666666667,8,0.0094335032712765,0.01452144,0.4128238696808511,370,0.0010577936702127,0.0317338070212765,0.20549121,0.029414023732167,-0.0163585928723404,0.7603905217054291,48.674844946808506,0.174265285882321,0.9840425531914894,292,9.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,4,2929,2988,1.0,7,2.333333333333333,4,0.0102988145,0.01737022,0.35752505,134,0.0013999050714285,0.0419971460714285,0.26544701,0.0459029672886854,0.0296884977857142,1.11332737790591,44.14687642857143,0.4136912468592806,0.9571428571428572,232,7.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,4,2929,2988,1.0,7,5.233333333333333,7,0.0081650603503184,0.01231232,0.3758695350318471,309,0.0012961385668789,0.0388841559872611,0.23978243,0.0366095438642292,0.0116680044904458,0.7140047319488555,52.8361668789809,0.298658418256849,0.9840764331210192,232,7.733333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,5,2989,3048,0.8,5,1.75,3,0.0126532986904761,0.0203856,0.3400997142857143,80,0.0016641191666666,0.0499235757142857,0.25234314,0.0494373346054375,0.0929532401190476,1.466062262850219,47.52785,0.2827433162447963,0.9523809523809524,172,5.733333333333333,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,5,2989,3048,1.0,7,5.533333333333333,7,0.0088495647891566,0.01219671,0.4459999457831325,328,0.0008641052409638,0.0259231551204819,0.15205671,0.0223671056184094,0.0003793747289156,0.613385866870307,51.868735240963865,0.1464344999247257,0.9879518072289156,172,5.733333333333333,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,6,3049,3108,0.9333333333333332,4,1.3571428571428572,2,0.0130442985526315,0.01916993,0.3977972631578947,74,0.0011253357894736,0.0337600686842105,0.28234088,0.0388355012537005,-0.0161973378947368,1.444995780278317,53.20930131578948,0.4130340527659752,0.9736842105263158,112,3.7333333333333334,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,6,3049,3108,1.0,8,5.633333333333334,7,0.0097324836982248,0.01896214,0.3973312692307692,333,0.0010323747633136,0.0309712447928994,0.22301708,0.024214571273274,0.0045661967455621,0.7336933000722395,40.538010355029584,0.2372915063173714,0.985207100591716,112,3.7333333333333334,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_A,7,3109,3168,1.0,4,2.433333333333333,4,0.0116576066438356,0.01754666,0.4231349657534246,144,0.0015272690410958,0.0458180631506849,0.15777639,0.0305831440264535,0.039400284589041,0.6945282891157877,33.01016232876713,0.4727919913666272,0.9863013698630136,52,1.7333333333333334,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_05,SCENE_02,Indoor,ZONE_B,7,3109,3168,1.0,9,4.383333333333334,5,0.0102436338022813,0.0199249,0.3471368403041825,259,0.0011829200380228,0.035487604676806,0.34551693,0.0408817036612262,0.0518602294296577,0.9457220505537166,49.54714448669201,0.093892942647296,0.9847908745247148,52,1.7333333333333334,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_06,SCENE_02,Indoor,ZONE_A,0,3457,3516,1.0,1,1.0,1,0.0077914858333333,0.0091572,0.3609576,59,0.000535931,0.0160779221666666,0.04155332,0.0087338974159797,-0.0009465498333333,0.3253174494505247,55.498881666666655,0.2909518185241584,0.9833333333333332,423,14.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,0,3457,3516,1.0,8,6.0,7,0.0098634734722222,0.01691079,0.4916060833333333,350,0.0008504178333333,0.0255125242222222,0.16248139,0.0257444719255706,0.0044066448333333,0.5889117775483369,55.44339138888889,0.1762091705252399,0.9722222222222222,423,14.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_A,1,3517,3576,1.0,2,1.15,2,0.0078995504347826,0.00892904,0.2373447101449274,68,0.000713602173913,0.0214080766666666,0.06412595,0.0141617832599753,0.025339908115942,0.509419205086531,52.509926086956526,0.4470836169443352,0.9855072463768116,363,12.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,1,3517,3576,1.0,10,5.583333333333333,7,0.0104143541194029,0.01677426,0.463143976119403,327,0.0012266913731343,0.0368007402686567,0.21501854,0.0352003068561612,0.0108457726268656,0.7582384668822271,45.06016268656717,0.3372539087959505,0.9761194029850746,363,12.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_A,2,3577,3636,0.7,4,1.4761904761904765,2,0.0104858362903225,0.01615768,0.2864731935483871,57,0.0022653962903225,0.0679618732258064,0.29050032,0.0629276078658694,0.1259290537096774,1.5216451693349065,41.64641612903226,0.3416877186697279,0.9193548387096774,303,10.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,2,3577,3636,1.0,9,6.466666666666667,8,0.0094851352061855,0.01298046,0.436728587628866,384,0.0009591794329896,0.0287753905412371,0.23770301,0.0247968272503591,-0.0093798352577319,0.7345344854450118,45.7406087628866,0.1098043204250943,0.9896907216494846,303,10.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_A,3,3637,3696,1.0,4,1.4666666666666666,3,0.0111881910227272,0.01367331,0.4417983636363636,85,0.0011770492045454,0.0353114774999999,0.24154755,0.0332511546431315,0.0637882409090909,0.6674984702648918,34.30572386363636,0.6571640561838819,0.9659090909090908,243,8.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,3,3637,3696,1.0,7,6.033333333333333,7,0.0095775950276243,0.01480907,0.4471175773480663,362,0.0006345647790055,0.0190369496132596,0.1110646,0.018414625283932,-0.0006892149723756,0.4094738651712996,59.573677071823205,0.1881348080178848,1.0,243,8.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_A,4,3697,3756,1.0,4,2.066666666666667,3,0.0098898901612903,0.01428701,0.3225354758064516,122,0.000770094032258,0.0231028198387096,0.0853877,0.0165254290622814,0.0187687045967741,0.5128002189134225,54.612460483870976,0.2364852829682509,0.9838709677419356,183,6.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,4,3697,3756,1.0,8,6.083333333333333,7,0.0090667617260273,0.01251389,0.4521819835616438,363,0.0004440436712328,0.0133213084657534,0.10996556,0.0137663990371885,-0.0016817996164383,0.3776759887290349,67.85858109589041,0.0851970285024643,0.9945205479452056,183,6.1,NO_TRANSITION_WITHIN_6SEC,0,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_A,5,3757,3816,1.0,3,2.1666666666666665,3,0.0117445601538461,0.01468883,0.4766631461538461,128,0.0007735261538461,0.023205784,0.07906905,0.0151968684911451,-0.001998585076923,0.4896786387326197,50.015661538461536,0.3575135250859782,0.9846153846153848,123,4.1,ABNORMAL_WITHIN_6SEC,1,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,5,3757,3816,1.0,6,5.316666666666666,6,0.0100650634796238,0.01363807,0.5746927993730407,318,0.0003587934482758,0.0107638020689655,0.04475272,0.0081263246000105,-0.0040553161442006,0.2627231338683606,68.90044639498433,0.0157571964234208,0.9968652037617556,123,4.1,ABNORMAL_WITHIN_6SEC,1,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_A,6,3817,3876,1.0,3,2.3666666666666667,3,0.0119500654225352,0.02016359,0.4090456267605634,137,0.0009693961267605,0.0290818792957746,0.41404958,0.0520099978952999,0.0379539627464788,1.291966721686217,65.40165704225352,0.2150684652649684,0.9647887323943662,63,2.1,ABNORMAL_WITHIN_6SEC,1,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,6,3817,3876,1.0,7,6.0,7,0.0096037935555555,0.0140585,0.523885763888889,358,0.0004353186111111,0.0130595535555555,0.12064535,0.0147295380428688,0.0005264751666666,0.4150404510797779,64.20892472222222,0.0386401171344482,0.9944444444444444,63,2.1,ABNORMAL_WITHIN_6SEC,1,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_A,7,3877,3936,0.9833333333333332,3,2.1864406779661016,3,0.009380990620155,0.01389603,0.3321782093023255,127,0.0013798153488372,0.0413944637209302,0.22419184,0.0401644582800646,0.0654601775193798,0.7580027425343248,46.73118682170542,0.4363801023448356,0.9844961240310076,3,0.1,ABNORMAL_WITHIN_6SEC,1,VALIDATION
SEQ_06,SCENE_02,Indoor,ZONE_B,7,3877,3936,1.0,13,4.633333333333334,7,0.0093578605755395,0.01886958,0.4623593705035971,269,0.0011323305035971,0.033969922589928,0.24947245,0.0390998246096238,0.0259879938489208,0.8350405312431782,45.45452482014388,0.2798270493451163,0.9676258992805756,3,0.1,ABNORMAL_WITHIN_6SEC,1,VALIDATION
SEQ_07,SCENE_02,Indoor,ZONE_A,0,4036,4095,1.0,5,2.3,3,0.0092677073913043,0.01816036,0.3504775507246376,129,0.0009846246376811,0.0295387475362318,0.50674539,0.0503311134462164,0.0048044015217391,1.7263304365585883,52.33269202898551,0.1716941280465974,0.9347826086956522,713,23.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,0,4036,4095,1.0,10,6.233333333333333,8,0.0077926002139037,0.01383724,0.4351623743315507,364,0.0007465862032085,0.0223975777807486,0.1351616,0.0220853125942384,-0.0029320881818181,0.5320585158405015,54.06768743315508,0.0956736558725269,0.9732620320855616,713,23.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_C,0,4049,4073,0.2333333333333333,3,1.0,1,0.00445405,0.00731383,0.313778,12,0.0010860778571428,0.0325823099999999,0.09610135,0.0305806277937163,-0.0222304307142857,0.6154147040749147,23.025485714285715,0.6881955386783515,0.8571428571428571,735,24.5,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,1,4096,4155,1.0,3,1.6833333333333331,3,0.009573190990099,0.01527736,0.3284382178217822,99,0.0007452494059405,0.0223574858415841,0.0546136,0.0122625900949215,0.0167994199999999,0.3713013639643291,37.428348514851486,0.2672886437200286,0.9801980198019802,653,21.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,1,4096,4155,1.0,9,5.383333333333334,7,0.0077376281114551,0.01404876,0.3670074024767802,319,0.0007153194736842,0.0214595841795665,0.46230602,0.0298289378583715,0.0299208899071207,0.8432998881561801,58.91000030959752,0.1984421644108623,0.9876160990712074,653,21.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,2,4156,4215,1.0,4,1.7166666666666666,2,0.0093280775728155,0.01427725,0.3750502524271844,98,0.0019135581553398,0.057406748737864,0.21396981,0.0389065440858242,0.0452404874757281,0.9427013585935594,25.7842291262136,0.6909791793609317,0.9514563106796116,593,19.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,2,4156,4215,1.0,10,6.116666666666666,8,0.0086751245776566,0.01466408,0.4406558092643052,359,0.0010609186648501,0.0318275585558583,0.21329737,0.0337182937372132,0.0207812692643051,0.7751237810885799,54.265703814713895,0.2455050529448335,0.9782016348773842,593,19.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,3,4216,4275,0.7833333333333333,3,1.297872340425532,2,0.010317144262295,0.01546929,0.2836238196721311,58,0.0015171460655737,0.0455143814754098,0.15196152,0.0423285014844858,-0.071241164262295,1.0680843397748851,47.39427704918033,0.5544238243318546,0.9508196721311476,533,17.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,3,4216,4275,1.0,9,5.6,7,0.0097778769940476,0.02359946,0.4455230446428571,335,0.0014545376785714,0.0436361310416666,0.52628925,0.0501166704506039,7.268160714285223e-05,1.4808247633582503,44.95198333333333,0.4367040451251576,0.9970238095238096,533,17.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,4,4276,4335,0.8166666666666667,4,1.5510204081632653,3,0.0125108302631578,0.01714031,0.3948027763157894,70,0.0018425869736842,0.055277605,0.19308449,0.0472275627018947,0.0009616640789473,1.0696948582638586,45.360089473684205,0.4036107425096088,0.9210526315789472,473,15.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,4,4276,4335,1.0,7,4.166666666666667,5,0.00884772692,0.01748732,0.452901444,246,0.00113515592,0.03405467088,0.23624482,0.0351144181368301,-0.0197001755599999,0.8480507419801023,51.7508892,0.1943893762218542,0.984,473,15.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,5,4336,4395,1.0,7,2.8833333333333333,4,0.0090260113872832,0.01524951,0.3785328208092485,166,0.0009506109248554,0.0285183316184971,0.29826347,0.0335666157772256,0.0483600687861271,0.8609137249596791,60.00543179190751,0.2620453595022556,0.9595375722543352,413,13.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,5,4336,4395,1.0,10,5.4,8,0.0079278527777777,0.0144875,0.4826381604938272,319,0.0013952658333333,0.041857976728395,0.52612685,0.042561936208801,0.0104787224074074,1.3870723774519096,39.93135030864197,0.4142916149750916,0.984567901234568,413,13.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_C,5,4337,4353,0.2666666666666666,1,1.0,1,0.01277426,0.01346406,0.459754625,15,0.001926160625,0.057784791875,0.10769306,0.0321640397179702,-0.08942386625,0.6548319489514798,18.80670625,0.7759296920960955,0.9375,455,15.166666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,6,4396,4455,1.0,5,3.033333333333333,4,0.0092313263736263,0.01259962,0.3927176263736263,178,0.0009491883516483,0.0284756473076923,0.21658874,0.0309709154726763,0.0381886282967032,0.9841520206083632,69.54461208791209,0.0447627571216121,0.978021978021978,353,11.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,6,4396,4455,1.0,10,5.483333333333333,7,0.0088259983890577,0.02748906,0.5250298237082067,317,0.0015567367781155,0.0467020972644376,0.44428751,0.0501562791460513,0.0652206971428571,1.2344004922847374,39.87995835866261,0.2593511404131601,0.9635258358662614,353,11.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_C,6,4446,4455,0.15,1,1.0,1,0.00275654,0.00281754,0.2184432222222222,7,0.0005297122222222,0.01589136,0.0520524,0.0176036751574304,0.1182245122222222,0.3500929698044438,39.44358888888889,0.4295418151684381,0.7777777777777778,353,11.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,7,4456,4515,0.9666666666666668,4,1.6551724137931034,3,0.0104519185416666,0.01692715,0.3865596458333333,91,0.0019534848958333,0.0586045447916666,0.24463627,0.0434347540378537,-0.0152080883333333,1.289673456827162,43.16675416666667,0.5511692720139963,0.9479166666666666,293,9.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,7,4456,4515,1.0,11,5.133333333333334,7,0.0098119448376623,0.01678895,0.4455451688311688,299,0.0012365427597402,0.0370962746753246,0.40293657,0.0485773917926837,-0.0034886428571428,1.44424480434438,45.42213311688312,0.1010392484129551,0.9707792207792209,293,9.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_C,7,4474,4474,0.0166666666666666,1,1.0,1,0.00881543,0.00881543,0.330255,1,0.00752926,0.22587792,0.22587792,0.0,0.0,0.0,0.0,1.0000000017073063,1.0,334,11.133333333333333,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,8,4516,4575,1.0,2,1.25,2,0.0110454024,0.0132914,0.4048341733333333,74,0.0021548722666666,0.0646461649333333,0.19304013,0.0437581018821802,0.0302040644,0.9119576848872516,34.550008000000005,0.7337080595332638,0.9866666666666668,233,7.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,8,4516,4575,1.0,14,5.95,9,0.0096755275630252,0.01917955,0.35491081232493,342,0.0014955083193277,0.044865248767507,0.4835265,0.0554250657369946,0.0677998833053221,1.476529053015828,46.68799831932774,0.1305789223444042,0.957983193277311,233,7.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,9,4576,4635,0.9833333333333332,3,1.6271186440677967,2,0.0093289033333333,0.01327566,0.3410212187500001,93,0.0010987179166666,0.0329615360416666,0.32029252,0.041443227366816,-0.0030506413541666,1.0262804969461925,44.008857291666665,0.3388989989004179,0.96875,173,5.766666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,9,4576,4635,1.0,10,6.766666666666667,8,0.0096724107142857,0.01626101,0.4313416921182266,402,0.0011728309359605,0.0351849313546798,0.20070966,0.0296067627685259,0.003660277684729,0.8073665217945685,50.69402290640394,0.2381018818407503,0.9901477832512317,173,5.766666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_A,10,4636,4695,1.0,4,2.433333333333333,3,0.0080359869178082,0.0116318,0.3855575547945206,145,0.0006878575342465,0.020635721369863,0.20292978,0.030702752155976,0.0193087729452054,0.6734751641689882,71.74212876712329,0.1945544644435684,0.9931506849315068,113,3.7666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,10,4636,4695,1.0,11,6.683333333333334,8,0.0099265926184538,0.02622526,0.4914888653366583,392,0.0014296930673316,0.0428907988528678,0.48360095,0.0558711892870996,0.0354410322194513,1.5594788213863433,46.45891346633417,0.0442853332391297,0.9775561097256856,113,3.7666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN
