sequence_id,scene_id,scene_name,zone_id,current_window_id,future_window_id,current_start_frame,current_end_frame,future_start_frame,future_end_frame,forecast_horizon_sec,current_behavior_label,current_behavior_value,future_behavior_label,future_behavior_value,training_split,label_source,official_umn_ground_truth_claim,zone_presence_ratio,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,max_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,avg_movement_distance_norm,avg_speed_norm_s,max_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,direction_consistency,movement_activity_ratio,transition_type
SEQ_03,SCENE_02,Indoor,ZONE_A,3,4,1635,1694,1695,1754,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,3.033333333333333,4,0.0102882523626373,0.01441768,0.3920287087912088,179,0.0008950685164835,0.0268520534615384,0.16075412,0.0269080743164796,0.0089509262637362,0.8778001360196506,58.60087472527472,0.1414235226133833,0.9835164835164836,NORMAL_TO_NORMAL
SEQ_03,SCENE_02,Indoor,ZONE_A,6,7,1815,1870,1889,1930,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.2166666666666666,3,1.0,1,0.0111882592307692,0.01422164,0.4660005384615384,9,0.0031097153846153,0.0932914461538461,0.24058997,0.0797878750182357,0.6743726061538461,1.2984841481992735,6.115038461538461,0.6675031779186902,0.6923076923076923,ABNORMAL_TO_ABNORMAL
SEQ_03,SCENE_02,Indoor,ZONE_B,0,1,1455,1514,1515,1574,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,4.233333333333333,5,0.0105905619685039,0.01834607,0.5461181023622047,249,0.0008082310629921,0.0242469281889763,0.15511433,0.0219902296834458,0.0072361089763779,0.6340255218601661,51.15439566929134,0.2238990628418641,0.9803149606299212,NORMAL_TO_NORMAL
SEQ_03,SCENE_02,Indoor,ZONE_B,1,2,1515,1574,1575,1634,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,4.3,5,0.0102076789534883,0.01769009,0.4686362829457364,258,0.0010063343023255,0.0301900391472868,0.24818142,0.0333009429117128,0.0304487212790697,1.0090802584755785,56.39011046511629,0.0635121617120346,1.0,NORMAL_TO_NORMAL
SEQ_03,SCENE_02,Indoor,ZONE_B,2,3,1575,1634,1635,1694,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,4.366666666666666,5,0.0110325400763358,0.01931037,0.5086512213740458,259,0.0009688466030534,0.0290654001145038,0.27005037,0.0349380839657218,-0.0382029532061068,0.9328452146597188,50.40828244274809,0.1124729659793816,0.9885496183206108,NORMAL_TO_NORMAL
SEQ_03,SCENE_02,Indoor,ZONE_B,3,4,1635,1694,1695,1754,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,4.533333333333333,5,0.010399309742647,0.01683414,0.5541724007352942,271,0.0007028937132352,0.0210868190808823,0.17592136,0.0228812970990384,-0.0026762090808823,0.604295885370399,52.55013088235294,0.081533016333529,0.9963235294117648,NORMAL_TO_NORMAL
SEQ_03,SCENE_02,Indoor,ZONE_B,6,7,1815,1874,1875,1934,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,11,3.933333333333333,6,0.0076513483898305,0.02318762,0.5434117076271187,222,0.0035272941525423,0.1058188248728813,0.55041288,0.0789780480927624,0.0904977783898304,2.0953661265751324,30.8733906779661,0.532390469353608,0.940677966101695,ABNORMAL_TO_ABNORMAL
SEQ_03,SCENE_02,Indoor,ZONE_B,7,8,1875,1934,1935,1994,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,1.55,3,0.0045332502150537,0.00777705,0.6525692473118279,91,0.0018103891397849,0.0543116822580645,0.18948446,0.0394734673721357,-0.0187488695698924,0.8238839709070498,25.979952688172045,0.5338668862573032,0.978494623655914,ABNORMAL_TO_ABNORMAL
SEQ_03,SCENE_02,Indoor,ZONE_B,8,9,1935,1994,1995,1995,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,1.3666666666666667,2,0.0040473542682926,0.0051585,0.4205479024390243,79,0.001091238902439,0.0327371731707317,0.16419425,0.0274071036482097,-0.0068653795121951,0.7903408613687671,51.094748780487805,0.1620815094819766,0.9634146341463414,ABNORMAL_TO_ABNORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,0,1,2004,2063,2064,2123,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,5.983333333333333,7,0.0084606277437325,0.01818561,0.3990136880222842,352,0.0008025520891364,0.0240765629805013,0.27434376,0.0238169544344282,-0.0025858721448467,0.7154667328371673,56.7833799442897,0.1831380263673905,0.98050139275766,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,1,2,2064,2123,2124,2183,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,4.2,5,0.0084769628571428,0.01218598,0.4027674722222222,251,0.0006055139682539,0.0181654140079365,0.13008971,0.0167492580988041,0.001503038531746,0.5714366330104994,70.88318452380952,0.0309879046948603,0.996031746031746,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,2,3,2124,2183,2184,2243,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,4.083333333333333,5,0.0103458319183673,0.01627407,0.3949389469387755,241,0.0008983938367346,0.0269518164489795,0.20455304,0.0249309435295787,0.0193849640816326,0.844571385690769,56.20996775510204,0.1791327691272285,0.9836734693877552,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,3,4,2184,2243,2244,2303,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,3.533333333333333,5,0.0110851228773584,0.01858002,0.4742734386792454,208,0.0012967392924528,0.0389021673113207,0.35437164,0.0461023183490652,0.0110011367924528,1.673329215926696,45.00155235849057,0.3853284870961942,0.981132075471698,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,4,5,2244,2303,2304,2363,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,3.0166666666666666,4,0.0115733761878453,0.01705731,0.4423201049723758,178,0.0013288470718232,0.0398654165745856,0.34820257,0.0462765941137991,0.0371659655248618,1.1691839047354495,51.83398839779006,0.3516788000108978,0.9834254143646408,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,5,6,2304,2363,2364,2423,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,3.183333333333333,4,0.0122581068586387,0.01845953,0.4321478167539266,189,0.0009952513089005,0.029857527539267,0.37907187,0.0363372476432729,-0.0208299995287958,1.2673415946942048,51.351051832460726,0.2760341907247743,0.9895287958115184,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,6,7,2364,2423,2424,2483,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,3.55,4,0.0109059330985915,0.0138642,0.4576229295774647,213,0.0005513512676056,0.0165405358215962,0.09738197,0.0148116610819104,0.0019184243192488,0.534805266719881,66.39198122065727,0.1165575789335828,1.0,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,7,8,2424,2483,2484,2543,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,2.7,4,0.0115224154938271,0.02571498,0.4078954444444444,158,0.0010953871604938,0.0328616141975308,0.65782114,0.0768894450261313,0.0743749198765432,1.90938872532698,62.66382407407408,0.1343028253742962,0.9753086419753086,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_A,8,9,2484,2543,2544,2603,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,2.65,4,0.0107737206918238,0.01955025,0.372926396226415,153,0.0011829970440251,0.0354899151572327,0.47464596,0.0600909780553611,-0.0096486421383647,1.6633517598692913,55.608675471698106,0.2606747266677799,0.9622641509433962,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,0,1,2004,2063,2064,2123,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,2.933333333333333,3,0.0086808507954545,0.01169851,0.4678493579545454,172,0.0003806475,0.011419428465909,0.05664651,0.0109874279230817,0.0092902681818181,0.32208400454893,70.02261022727272,0.0430232491004229,0.9772727272727272,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,1,2,2064,2123,2124,2183,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,3.85,4,0.0089075769696969,0.01163574,0.5321933636363636,230,0.0008059743722943,0.0241792269264069,0.13632405,0.0214264147286887,-0.0125350648484848,0.4766217470620512,47.1022935064935,0.1518589753539201,0.9956709956709956,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,2,3,2124,2183,2184,2243,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,4.066666666666666,5,0.0086856491393442,0.01227879,0.4160583360655738,243,0.0007393146721311,0.0221794361475409,0.33030114,0.035165873065841,0.0023278516393442,0.9302135767283616,58.36821844262295,0.2374085209428529,0.9959016393442623,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,3,4,2184,2243,2244,2303,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,3.566666666666667,5,0.0091714495794392,0.0115908,0.4771181401869158,212,0.0003379112616822,0.0101373442056074,0.07434233,0.0104132428399004,-0.0059800605140186,0.3503748376529514,73.38165607476635,0.121112525622247,0.9906542056074766,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,4,5,2244,2303,2304,2363,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,4.133333333333334,5,0.0093312269354838,0.01232505,0.4411284919354838,247,0.0006835870967741,0.020507614798387,0.13296956,0.0230439250534154,0.0067643695564516,0.6129490671342485,62.599046774193546,0.1171336809455812,0.995967741935484,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,5,6,2304,2363,2364,2423,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,5.566666666666666,7,0.0090552314670658,0.01509508,0.4307501976047904,330,0.0010617008383233,0.0318510284730538,0.45840339,0.0404814057569694,0.0132418209580838,1.347799597470358,53.88951766467067,0.2088113583676948,0.9880239520958084,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,6,7,2364,2423,2424,2483,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,4.233333333333333,5,0.0091024666535433,0.01347316,0.4726073070866142,252,0.0008309385826771,0.0249281581889763,0.27973835,0.0304574824334493,-0.0040306161023622,0.8339275380318554,59.617933070866144,0.2261974638019971,0.9921259842519684,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,7,8,2424,2483,2484,2543,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,4.766666666666667,6,0.008185590034965,0.01258681,0.4527868076923077,282,0.0008083824825174,0.0242514767832167,0.2116927,0.0289620516545621,0.0038480937412587,0.6132378462387208,59.8329513986014,0.123055887053666,0.986013986013986,NORMAL_TO_NORMAL
SEQ_04,SCENE_02,Indoor,ZONE_B,8,9,2484,2543,2544,2603,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,6.133333333333334,7,0.0083898470380434,0.01335324,0.4264606766304347,366,0.0007598678532608,0.0227960382880434,0.24818865,0.0274805374388906,0.0129991579076087,0.6111574351422246,57.30413967391304,0.1384898882147269,0.9945652173913044,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_A,0,1,2689,2748,2749,2808,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.9,4,0.0117351978735632,0.01651061,0.4048698275862069,168,0.0009816204022988,0.0294486159770114,0.19045353,0.0295563248366554,0.0555119883908046,0.8815769507716419,72.32137298850576,0.1440776367052169,0.9655172413793104,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_A,1,2,2749,2808,2809,2868,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,1.8666666666666667,3,0.0141212449107142,0.01929837,0.3407066071428571,109,0.0007193960714285,0.0215818833928571,0.11500992,0.0197197971885306,-0.0212161866071428,0.609286627633364,59.14255625,0.0506826601818075,0.9732142857142856,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_A,2,3,2809,2868,2869,2928,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,2.066666666666667,3,0.0135840449999999,0.01957173,0.3918844193548387,122,0.0009326778225806,0.0279803272580645,0.16120242,0.0293967167823304,0.005340228548387,0.9000360284379165,62.64349758064516,0.1999482152657821,0.9838709677419356,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_A,3,4,2869,2928,2929,2988,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.35,4,0.0114836622695035,0.01454197,0.3172424680851064,140,0.0007807550354609,0.0234226504255319,0.10402063,0.0208535414291244,-0.0112685009219858,0.6425315554488187,63.09860567375886,0.2223500311155746,0.9929078014184396,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_A,4,5,2929,2988,2989,3048,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,2.333333333333333,4,0.0102988145,0.01737022,0.35752505,134,0.0013999050714285,0.0419971460714285,0.26544701,0.0459029672886854,0.0296884977857142,1.11332737790591,44.14687642857143,0.4136912468592806,0.9571428571428572,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_A,5,6,2989,3048,3049,3108,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.8,5,1.75,3,0.0126532986904761,0.0203856,0.3400997142857143,80,0.0016641191666666,0.0499235757142857,0.25234314,0.0494373346054375,0.0929532401190476,1.466062262850219,47.52785,0.2827433162447963,0.9523809523809524,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_A,6,7,3049,3108,3109,3168,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.9333333333333332,4,1.3571428571428572,2,0.0130442985526315,0.01916993,0.3977972631578947,74,0.0011253357894736,0.0337600686842105,0.28234088,0.0388355012537005,-0.0161973378947368,1.444995780278317,53.20930131578948,0.4130340527659752,0.9736842105263158,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,0,1,2689,2748,2749,2808,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,4.3,6,0.0103037477906976,0.01790332,0.5123702790697674,252,0.0010367905426356,0.031103716744186,0.21169738,0.0271739513786703,0.0217498960852713,0.7237331583926221,44.975498062015504,0.1575544608079635,0.9767441860465116,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,1,2,2749,2808,2809,2868,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,4.833333333333333,6,0.0103555395862068,0.01529895,0.523106496551724,286,0.0010911320689655,0.0327339708965517,0.21089301,0.0279800169616976,-0.0321428509655172,0.841089497730669,52.52467310344828,0.1377609099941834,0.986206896551724,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,2,3,2809,2868,2869,2928,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,5.683333333333334,7,0.0094452094721407,0.01682186,0.5021822082111437,335,0.0009757458064516,0.0292723743695014,0.34929644,0.027221705367953,-0.0004932946920821,0.8041173656323264,49.93920967741935,0.2440512724432169,0.9824046920821116,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,3,4,2869,2928,2929,2988,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,6.266666666666667,8,0.0094335032712765,0.01452144,0.4128238696808511,370,0.0010577936702127,0.0317338070212765,0.20549121,0.029414023732167,-0.0163585928723404,0.7603905217054291,48.674844946808506,0.174265285882321,0.9840425531914894,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,4,5,2929,2988,2989,3048,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,5.233333333333333,7,0.0081650603503184,0.01231232,0.3758695350318471,309,0.0012961385668789,0.0388841559872611,0.23978243,0.0366095438642292,0.0116680044904458,0.7140047319488555,52.8361668789809,0.298658418256849,0.9840764331210192,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,5,6,2989,3048,3049,3108,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,5.533333333333333,7,0.0088495647891566,0.01219671,0.4459999457831325,328,0.0008641052409638,0.0259231551204819,0.15205671,0.0223671056184094,0.0003793747289156,0.613385866870307,51.868735240963865,0.1464344999247257,0.9879518072289156,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,6,7,3049,3108,3109,3168,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,5.633333333333334,7,0.0097324836982248,0.01896214,0.3973312692307692,333,0.0010323747633136,0.0309712447928994,0.22301708,0.024214571273274,0.0045661967455621,0.7336933000722395,40.538010355029584,0.2372915063173714,0.985207100591716,NORMAL_TO_NORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,9,10,3229,3288,3289,3348,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,4.15,5,0.0064112027710843,0.01344516,0.6582765060240963,248,0.0022480947389558,0.0674428438554217,0.20008457,0.0363643055122803,-0.0255514483935742,0.9804304385568476,18.87066586345382,0.8081332606680767,0.9959839357429718,ABNORMAL_TO_ABNORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,10,11,3289,3348,3349,3408,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,3.0,3,0.0038563424444444,0.00527918,0.6485067833333333,180,0.0010581838333333,0.0317455145555555,0.16181466,0.0255934259004628,-0.0060163392777777,0.7577174601488222,40.30629222222223,0.517786329046408,1.0,ABNORMAL_TO_ABNORMAL
SEQ_05,SCENE_02,Indoor,ZONE_B,11,12,3349,3408,3409,3411,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,2.1333333333333333,3,0.003645212578125,0.00592748,0.493620625,126,0.001072028984375,0.0321608753125,0.09279006,0.0202215908052432,0.02893857765625,0.5482946081519773,41.81772734375,0.5896015855486125,0.984375,ABNORMAL_TO_ABNORMAL
SEQ_06,SCENE_02,Indoor,ZONE_A,0,1,3457,3516,3517,3576,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,1,1.0,1,0.0077914858333333,0.0091572,0.3609576,59,0.000535931,0.0160779221666666,0.04155332,0.0087338974159797,-0.0009465498333333,0.3253174494505247,55.498881666666655,0.2909518185241584,0.9833333333333332,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_A,1,2,3517,3576,3577,3636,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,2,1.15,2,0.0078995504347826,0.00892904,0.2373447101449274,68,0.000713602173913,0.0214080766666666,0.06412595,0.0141617832599753,0.025339908115942,0.509419205086531,52.509926086956526,0.4470836169443352,0.9855072463768116,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_A,2,3,3577,3636,3637,3696,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.7,4,1.4761904761904765,2,0.0104858362903225,0.01615768,0.2864731935483871,57,0.0022653962903225,0.0679618732258064,0.29050032,0.0629276078658694,0.1259290537096774,1.5216451693349065,41.64641612903226,0.3416877186697279,0.9193548387096774,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_A,3,4,3637,3696,3697,3756,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,1.4666666666666666,3,0.0111881910227272,0.01367331,0.4417983636363636,85,0.0011770492045454,0.0353114774999999,0.24154755,0.0332511546431315,0.0637882409090909,0.6674984702648918,34.30572386363636,0.6571640561838819,0.9659090909090908,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_A,4,5,3697,3756,3757,3816,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.066666666666667,3,0.0098898901612903,0.01428701,0.3225354758064516,122,0.000770094032258,0.0231028198387096,0.0853877,0.0165254290622814,0.0187687045967741,0.5128002189134225,54.612460483870976,0.2364852829682509,0.9838709677419356,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_A,5,6,3757,3816,3817,3876,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,2.1666666666666665,3,0.0117445601538461,0.01468883,0.4766631461538461,128,0.0007735261538461,0.023205784,0.07906905,0.0151968684911451,-0.001998585076923,0.4896786387326197,50.015661538461536,0.3575135250859782,0.9846153846153848,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_A,6,7,3817,3876,3877,3936,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,2.3666666666666667,3,0.0119500654225352,0.02016359,0.4090456267605634,137,0.0009693961267605,0.0290818792957746,0.41404958,0.0520099978952999,0.0379539627464788,1.291966721686217,65.40165704225352,0.2150684652649684,0.9647887323943662,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_B,0,1,3457,3516,3517,3576,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,6.0,7,0.0098634734722222,0.01691079,0.4916060833333333,350,0.0008504178333333,0.0255125242222222,0.16248139,0.0257444719255706,0.0044066448333333,0.5889117775483369,55.44339138888889,0.1762091705252399,0.9722222222222222,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_B,1,2,3517,3576,3577,3636,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,5.583333333333333,7,0.0104143541194029,0.01677426,0.463143976119403,327,0.0012266913731343,0.0368007402686567,0.21501854,0.0352003068561612,0.0108457726268656,0.7582384668822271,45.06016268656717,0.3372539087959505,0.9761194029850746,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_B,2,3,3577,3636,3637,3696,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,6.466666666666667,8,0.0094851352061855,0.01298046,0.436728587628866,384,0.0009591794329896,0.0287753905412371,0.23770301,0.0247968272503591,-0.0093798352577319,0.7345344854450118,45.7406087628866,0.1098043204250943,0.9896907216494846,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_B,3,4,3637,3696,3697,3756,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,6.033333333333333,7,0.0095775950276243,0.01480907,0.4471175773480663,362,0.0006345647790055,0.0190369496132596,0.1110646,0.018414625283932,-0.0006892149723756,0.4094738651712996,59.573677071823205,0.1881348080178848,1.0,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_B,4,5,3697,3756,3757,3816,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,6.083333333333333,7,0.0090667617260273,0.01251389,0.4521819835616438,363,0.0004440436712328,0.0133213084657534,0.10996556,0.0137663990371885,-0.0016817996164383,0.3776759887290349,67.85858109589041,0.0851970285024643,0.9945205479452056,NORMAL_TO_NORMAL
SEQ_06,SCENE_02,Indoor,ZONE_B,5,6,3757,3816,3817,3876,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,5.316666666666666,6,0.0100650634796238,0.01363807,0.5746927993730407,318,0.0003587934482758,0.0107638020689655,0.04475272,0.0081263246000105,-0.0040553161442006,0.2627231338683606,68.90044639498433,0.0157571964234208,0.9968652037617556,NORMAL_TO_NORMAL
