sequence_id,scene_id,scene_name,current_window_id,history_start_window_id,history_end_window_id,current_start_frame,current_end_frame,frames_until_transition,seconds_until_transition,future_forecast_label,future_abnormal_within_6sec,training_split,H0_global_unique_person_count,H0_global_avg_person_count_per_frame,H0_global_max_zone_person_count,H0_global_avg_speed_norm_s,H0_global_speed_std_norm_s,H0_global_avg_acceleration_norm_s2,H0_global_avg_direction_change_deg,H0_global_direction_consistency,H0_global_movement_activity_ratio,H1_global_unique_person_count,H1_global_avg_person_count_per_frame,H1_global_max_zone_person_count,H1_global_avg_speed_norm_s,H1_global_speed_std_norm_s,H1_global_avg_acceleration_norm_s2,H1_global_avg_direction_change_deg,H1_global_direction_consistency,H1_global_movement_activity_ratio,H2_global_unique_person_count,H2_global_avg_person_count_per_frame,H2_global_max_zone_person_count,H2_global_avg_speed_norm_s,H2_global_speed_std_norm_s,H2_global_avg_acceleration_norm_s2,H2_global_avg_direction_change_deg,H2_global_direction_consistency,H2_global_movement_activity_ratio,DELTA_global_unique_person_count,DELTA_global_avg_person_count_per_frame,DELTA_global_avg_speed_norm_s,DELTA_global_speed_std_norm_s,DELTA_global_avg_acceleration_norm_s2,DELTA_global_avg_direction_change_deg,DELTA_global_direction_consistency,DELTA_global_movement_activity_ratio
SEQ_06,SCENE_02,Indoor,7,5,7,3877,3936,3,0.1,ABNORMAL_WITHIN_6SEC,1,VALIDATION,9.0,7.483333333333332,6.0,0.0169847930344827,0.0116615965455778,-0.0030269506105618,59.45805396672293,0.1866353607546995,0.99074029418857,10.0,8.366666666666667,7.0,0.021070716425665,0.0333697679690843,0.0192402189565727,64.80529088223787,0.1268542911997082,0.9796165884194052,16.0,6.819774011299435,7.0,0.0376821931554291,0.0396321414448442,0.0457240856841503,46.092855820924655,0.358103575844976,0.9760610116557916,7.0,-0.6635593220338976,0.0206974001209463,0.0279705448992663,0.0487510362947121,-13.365198145798274,0.1714682150902765,-0.0146792825327785
SEQ_07,SCENE_02,Indoor,2,0,2,4156,4215,593,19.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,18.0,9.533333333333331,8.0,0.0281728784389934,0.034332351278057,-0.0067860391247882,43.14195505880877,0.3185211075324919,0.9217291659746903,12.0,7.066666666666666,7.0,0.0219085350105753,0.0210457639766465,0.0233601549535603,48.16917441222451,0.2328654040654454,0.9839070594365936,14.0,7.833333333333333,8.0,0.0446171536468611,0.0363124189115187,0.0330108783700166,40.02496647046375,0.4682421161528826,0.964828972778498,-4.0,-1.7000000000000002,0.0164442752078677,0.0019800676334616,0.0397969174948048,-3.1169885883450235,0.1497210086203906,0.0430998068038075
SEQ_07,SCENE_02,Indoor,3,1,3,4216,4275,533,17.766666666666666,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,12.0,7.066666666666666,7.0,0.0219085350105753,0.0210457639766465,0.0233601549535603,48.16917441222451,0.2328654040654454,0.9839070594365936,14.0,7.833333333333333,8.0,0.0446171536468611,0.0363124189115187,0.0330108783700166,40.02496647046375,0.4682421161528826,0.964828972778498,12.0,6.897872340425532,7.0,0.0445752562585382,0.0462225859675448,-0.035584241327576,46.17313019125683,0.4955639347285061,0.9739217408274786,0.0,-0.1687943262411346,0.0226667212479628,0.0251768219908983,-0.0589443962811363,-1.996044220967676,0.2626985306630606,-0.0099853186091151
SEQ_07,SCENE_02,Indoor,4,2,4,4276,4335,473,15.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,14.0,7.833333333333333,8.0,0.0446171536468611,0.0363124189115187,0.0330108783700166,40.02496647046375,0.4682421161528826,0.964828972778498,12.0,6.897872340425532,7.0,0.0445752562585382,0.0462225859675448,-0.035584241327576,46.17313019125683,0.4955639347285061,0.9739217408274786,11.0,5.717687074829932,5.0,0.04466613794,0.0411709904193624,-0.0093692557405263,48.5554893368421,0.2990000593657315,0.9525263157894736,-3.0,-2.115646258503401,4.8984293138848445e-05,0.0048585715078436,-0.0423801341105429,8.530522866378355,-0.1692420567871511,-0.0123026569890242
SEQ_07,SCENE_02,Indoor,5,3,5,4336,4395,413,13.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,12.0,6.897872340425532,7.0,0.0445752562585382,0.0462225859675448,-0.035584241327576,46.17313019125683,0.4955639347285061,0.9739217408274786,11.0,5.717687074829932,5.0,0.04466613794,0.0411709904193624,-0.0093692557405263,48.5554893368421,0.2990000593657315,0.9525263157894736,18.0,9.283333333333331,8.0,0.0427203667406307,0.0360975305679989,-0.0101950250188218,39.5811627835165,0.4840888888578142,0.9605351578296344,6.0,2.385460992907801,-0.0018548895179075,-0.0101250553995459,0.0253892163087542,-6.591967407740334,-0.0114750458706918,-0.0133865829978442
SEQ_07,SCENE_02,Indoor,6,4,6,4396,4455,353,11.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,11.0,5.717687074829932,5.0,0.04466613794,0.0411709904193624,-0.0093692557405263,48.5554893368421,0.2990000593657315,0.9525263157894736,18.0,9.283333333333331,8.0,0.0427203667406307,0.0360975305679989,-0.0101950250188218,39.5811627835165,0.4840888888578142,0.9605351578296344,16.0,9.516666666666666,7.0,0.0303563681907099,0.032910289925386,0.0738779458872608,49.62271977848786,0.2445519042344034,0.9064418638886724,5.0,3.7989795918367335,-0.01430976974929,-0.0082607004939763,0.0832472016277871,1.067230441645762,-0.054448155131328,-0.0460844519008013
SEQ_07,SCENE_02,Indoor,7,5,7,4456,4515,293,9.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,18.0,9.283333333333331,8.0,0.0427203667406307,0.0360975305679989,-0.0101950250188218,39.5811627835165,0.4840888888578142,0.9605351578296344,16.0,9.516666666666666,7.0,0.0303563681907099,0.032910289925386,0.0738779458872608,49.62271977848786,0.2445519042344034,0.9064418638886724,16.0,7.788505747126437,7.0,0.1071929131556637,0.0306707152768458,-0.0062322437301587,29.529629094516597,0.5507361740447526,0.9728986291486292,-2.0,-1.4948275862068965,0.064472546415033,-0.0054268152911531,0.0039627812886631,-10.051533688999903,0.0666472851869383,0.0123634713189947
SEQ_07,SCENE_02,Indoor,8,6,8,4516,4575,233,7.766666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,16.0,9.516666666666666,7.0,0.0303563681907099,0.032910289925386,0.0738779458872608,49.62271977848786,0.2445519042344034,0.9064418638886724,16.0,7.788505747126437,7.0,0.1071929131556637,0.0306707152768458,-0.0062322437301587,29.529629094516597,0.5507361740447526,0.9728986291486292,16.0,7.2,9.0,0.0547557068504201,0.0495915838095874,0.049001973852661,40.61900315966388,0.432143490938834,0.9723249299719888,0.0,-2.316666666666665,0.0243993386597101,0.0166812938842014,-0.0248759720345997,-9.003716618823987,0.1875915867044305,0.0658830660833166
SEQ_07,SCENE_02,Indoor,9,7,9,4576,4635,173,5.766666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN,16.0,7.788505747126437,7.0,0.1071929131556637,0.0306707152768458,-0.0062322437301587,29.529629094516597,0.5507361740447526,0.9728986291486292,16.0,7.2,9.0,0.0547557068504201,0.0495915838095874,0.049001973852661,40.61900315966388,0.432143490938834,0.9723249299719888,13.0,8.393785310734463,8.0,0.0340732336981732,0.0355249950676709,0.0003048181652812,47.3514400990353,0.2885004403705841,0.979448891625616,-3.0,0.6052795636080264,-0.0731196794574905,0.0048542797908251,0.0065370618954399,17.821811004518707,-0.2622357336741685,0.0065502624769867
SEQ_07,SCENE_02,Indoor,10,8,10,4636,4695,113,3.7666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN,16.0,7.2,9.0,0.0547557068504201,0.0495915838095874,0.049001973852661,40.61900315966388,0.432143490938834,0.9723249299719888,13.0,8.393785310734463,8.0,0.0340732336981732,0.0355249950676709,0.0003048181652812,47.3514400990353,0.2885004403705841,0.979448891625616,15.0,9.116666666666667,8.0,0.0317632601113654,0.0432869707215378,0.0273749025823283,59.10052111672873,0.119419898841349,0.9853533973285962,-1.0,1.916666666666667,-0.0229924467390547,-0.0063046130880495,-0.0216270712703327,18.48151795706485,-0.3127235920974849,0.0130284673566072
SEQ_07,SCENE_02,Indoor,11,9,11,4696,4755,53,1.7666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN,13.0,8.393785310734463,8.0,0.0340732336981732,0.0355249950676709,0.0003048181652812,47.3514400990353,0.2885004403705841,0.979448891625616,15.0,9.116666666666667,8.0,0.0317632601113654,0.0432869707215378,0.0273749025823283,59.10052111672873,0.119419898841349,0.9853533973285962,12.0,8.983333333333334,7.0,0.024078333614772,0.0244551532820625,-0.0036242597531559,58.046552161332144,0.1979447438391306,0.9889194110929348,-1.0,0.589548022598871,-0.0099949000834011,-0.0110698417856084,-0.0039290779184371,10.695112062296843,-0.0905556965314534,0.009470519467319
SEQ_08,SCENE_02,Indoor,2,0,2,5051,5110,313,10.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST,12.0,9.033333333333331,9.0,0.0376077104683805,0.0311919054876661,-0.0048353082414302,38.77509195921986,0.4262529728300309,0.9615839243498818,16.0,7.733333333333333,7.0,0.0330629657560975,0.0284673545079836,0.0037101014890244,49.0046516300813,0.2044235901571757,0.9753252032520324,14.0,7.249999999999999,5.0,0.0343043979712932,0.0245685617825831,0.0125282424211517,49.21351875766287,0.1991845366970121,0.9793472286813512,2.0,-1.783333333333334,-0.0033033124970873,-0.0066233437050829,0.0173635506625819,10.438426798443013,-0.2270684361330187,0.0177633043314693
SEQ_08,SCENE_02,Indoor,3,1,3,5111,5170,253,8.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST,16.0,7.733333333333333,7.0,0.0330629657560975,0.0284673545079836,0.0037101014890244,49.0046516300813,0.2044235901571757,0.9753252032520324,14.0,7.249999999999999,5.0,0.0343043979712932,0.0245685617825831,0.0125282424211517,49.21351875766287,0.1991845366970121,0.9793472286813512,14.0,7.166666666666666,6.0,0.0360880089935897,0.0422637801325925,-0.0009019690871795,45.89040052564102,0.3401743783852393,0.9889743589743588,-2.0,-0.5666666666666673,0.0030250432374921,0.0137964256246088,-0.0046120705762039,-3.114251104440278,0.1357507882280635,0.0136491557223266
SEQ_08,SCENE_02,Indoor,4,2,4,5171,5230,193,6.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST,14.0,7.249999999999999,5.0,0.0343043979712932,0.0245685617825831,0.0125282424211517,49.21351875766287,0.1991845366970121,0.9793472286813512,14.0,7.166666666666666,6.0,0.0360880089935897,0.0422637801325925,-0.0009019690871795,45.89040052564102,0.3401743783852393,0.9889743589743588,12.0,8.983333333333334,8.0,0.0260705918666003,0.0253412187330769,0.0013392694937002,51.45399234526968,0.2634587201607831,0.9882957559681698,-2.0,1.7333333333333352,-0.0082338061046929,0.0007726569504938,-0.0111889729274514,2.2404735876068145,0.0642741834637709,0.0089485272868186
SEQ_08,SCENE_02,Indoor,5,3,5,5231,5290,133,4.433333333333334,ABNORMAL_WITHIN_6SEC,1,TEST,14.0,7.166666666666666,6.0,0.0360880089935897,0.0422637801325925,-0.0009019690871795,45.89040052564102,0.3401743783852393,0.9889743589743588,12.0,8.983333333333334,8.0,0.0260705918666003,0.0253412187330769,0.0013392694937002,51.45399234526968,0.2634587201607831,0.9882957559681698,12.0,9.083333333333332,7.0,0.0232602921198522,0.0224243332098309,0.0023271888208627,56.12904903989987,0.2235421419991104,0.988948926946912,-2.0,1.916666666666666,-0.0128277168737375,-0.0198394469227616,0.0032291579080422,10.238648514258848,-0.1166322363861288,-2.543202744687001e-05
SEQ_08,SCENE_02,Indoor,6,4,6,5291,5350,73,2.433333333333333,ABNORMAL_WITHIN_6SEC,1,TEST,12.0,8.983333333333334,8.0,0.0260705918666003,0.0253412187330769,0.0013392694937002,51.45399234526968,0.2634587201607831,0.9882957559681698,12.0,9.083333333333332,7.0,0.0232602921198522,0.0224243332098309,0.0023271888208627,56.12904903989987,0.2235421419991104,0.988948926946912,13.0,9.616666666666667,8.0,0.023316840406048,0.021229480716716,0.0049329240972222,51.86972174536169,0.2936893039631297,0.9959349593495934,1.0,0.6333333333333329,-0.0027537514605523,-0.0041117380163608,0.0035936546035219,0.4157294000920046,0.0302305838023466,0.0076392033814236
SEQ_08,SCENE_02,Indoor,7,5,7,5351,5410,13,0.4333333333333333,ABNORMAL_WITHIN_6SEC,1,TEST,12.0,9.083333333333332,7.0,0.0232602921198522,0.0224243332098309,0.0023271888208627,56.12904903989987,0.2235421419991104,0.988948926946912,13.0,9.616666666666667,8.0,0.023316840406048,0.021229480716716,0.0049329240972222,51.86972174536169,0.2936893039631297,0.9959349593495934,16.0,10.15,7.0,0.0812718770841224,0.0304698351718722,0.4392615778827335,37.73783548926768,0.4590822728398466,0.9936395202020202,4.0,1.0666666666666682,0.0580115849642702,0.0080455019620413,0.4369343890618709,-18.391213550632187,0.2355401308407362,0.0046905932551081
SEQ_09,SCENE_03,Outdoor_Plaza,2,0,2,5718,5777,419,13.966666666666669,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,15.0,9.716666666666669,6.0,0.0485833425098059,0.0397956273373994,0.0003495900471026,41.32998765169472,0.409878661554678,0.9677542375389132,19.0,10.9,6.0,0.0439203387622601,0.0365693507974727,0.0218832369429043,48.50196576434519,0.2541637862970099,0.980237798469649,17.0,9.455649717514124,5.0,0.0512162980793353,0.0455102936039747,0.0255063123532887,43.92737504076791,0.2674122986762566,0.9688935509355016,2.0,-0.2610169491525429,0.0026329555695294,0.0057146662665752,0.0251567223061861,2.597387389073191,-0.1424663628784214,0.0011393133965883
SEQ_09,SCENE_03,Outdoor_Plaza,3,1,3,5778,5837,359,11.966666666666669,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,19.0,10.9,6.0,0.0439203387622601,0.0365693507974727,0.0218832369429043,48.50196576434519,0.2541637862970099,0.980237798469649,17.0,9.455649717514124,5.0,0.0512162980793353,0.0455102936039747,0.0255063123532887,43.92737504076791,0.2674122986762566,0.9688935509355016,20.0,9.022448979591838,6.0,0.0475388585260737,0.0361221693064227,0.0081189811812633,40.11328330166066,0.3817535126478913,0.956744257006358,1.0,-1.877551020408161,0.0036185197638136,-0.0004471814910499,-0.013764255761641,-8.388682462684528,0.1275897263508814,-0.023493541463291
SEQ_09,SCENE_03,Outdoor_Plaza,4,2,4,5838,5897,299,9.966666666666669,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,17.0,9.455649717514124,5.0,0.0512162980793353,0.0455102936039747,0.0255063123532887,43.92737504076791,0.2674122986762566,0.9688935509355016,20.0,9.022448979591838,6.0,0.0475388585260737,0.0361221693064227,0.0081189811812633,40.11328330166066,0.3817535126478913,0.956744257006358,23.0,10.3,9.0,0.0577876834993996,0.0460232200602574,0.06121077610502,33.1126340713573,0.4383976291671508,0.9695102850579514,6.0,0.8443502824858768,0.0065713854200642,0.0005129264562827,0.0357044637517313,-10.814740969410614,0.1709853304908941,0.0006167341224498
SEQ_09,SCENE_03,Outdoor_Plaza,5,3,5,5898,5957,239,7.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,20.0,9.022448979591838,6.0,0.0475388585260737,0.0361221693064227,0.0081189811812633,40.11328330166066,0.3817535126478913,0.956744257006358,23.0,10.3,9.0,0.0577876834993996,0.0460232200602574,0.06121077610502,33.1126340713573,0.4383976291671508,0.9695102850579514,21.0,8.841242937853108,8.0,0.0577640990532127,0.0385045932291782,-0.0478831970460756,38.34184937447096,0.449173068929584,0.9695162039635504,1.0,-0.1812060417387293,0.0102252405271389,0.0023824239227554,-0.0560021782273389,-1.7714339271896975,0.0674195562816927,0.0127719469571926
SEQ_09,SCENE_03,Outdoor_Plaza,6,4,6,5958,6017,179,5.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN,23.0,10.3,9.0,0.0577876834993996,0.0460232200602574,0.06121077610502,33.1126340713573,0.4383976291671508,0.9695102850579514,21.0,8.841242937853108,8.0,0.0577640990532127,0.0385045932291782,-0.0478831970460756,38.34184937447096,0.449173068929584,0.9695162039635504,18.0,8.605555555555556,6.0,0.0526477126058427,0.0371283793771131,0.0252492322079963,35.39026609661303,0.3176631062881764,0.9666782379046528,-5.0,-1.6944444444444446,-0.0051399708935568,-0.0088948406831442,-0.0359615438970237,2.277632025255734,-0.1207345228789743,-0.0028320471532985
SEQ_09,SCENE_03,Outdoor_Plaza,7,5,7,6018,6077,119,3.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN,21.0,8.841242937853108,8.0,0.0577640990532127,0.0385045932291782,-0.0478831970460756,38.34184937447096,0.449173068929584,0.9695162039635504,18.0,8.605555555555556,6.0,0.0526477126058427,0.0371283793771131,0.0252492322079963,35.39026609661303,0.3176631062881764,0.9666782379046528,20.0,8.816666666666666,6.0,0.0685700520889935,0.0580996591335431,0.0316659976850259,40.182908151709,0.279394880933111,0.9567070569006914,-1.0,-0.0245762711864419,0.0108059530357807,0.0195950659043649,0.0795491947311015,1.84105877723804,-0.169778187996473,-0.0128091470628591
SEQ_09,SCENE_03,Outdoor_Plaza,8,6,8,6078,6137,59,1.9666666666666663,ABNORMAL_WITHIN_6SEC,1,TRAIN,18.0,8.605555555555556,6.0,0.0526477126058427,0.0371283793771131,0.0252492322079963,35.39026609661303,0.3176631062881764,0.9666782379046528,20.0,8.816666666666666,6.0,0.0685700520889935,0.0580996591335431,0.0316659976850259,40.182908151709,0.279394880933111,0.9567070569006914,19.0,8.75,5.0,0.0664112126442854,0.0640196119044189,0.0399789691698228,41.503366169742215,0.2771994867566391,0.9475960098601608,1.0,0.1444444444444439,0.0137635000384426,0.0268912325273057,0.0147297369618264,6.113100073129182,-0.0404636195315373,-0.019082228044492
SEQ_10,SCENE_03,Outdoor_Plaza,2,0,2,6376,6435,449,14.966666666666669,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,17.0,9.183333333333334,7.0,0.0509230095964475,0.0364972104350508,0.026981769481463,30.2903595080788,0.3329054569582401,0.93539176626826,19.0,8.640476190476189,7.0,0.0664674139413264,0.0487614872328009,-0.0115301844621123,37.43394699876723,0.4087790095561255,0.9699722305865034,19.0,8.483333333333334,7.0,0.0509663967072202,0.0349019638033273,0.0221495563172252,38.24576186561097,0.3148830082886009,0.97260544301385,2.0,-0.6999999999999993,4.338711077268853e-05,-0.0015952466317234,-0.0048322131642377,7.955402357532176,-0.0180224486696392,0.0372136767455897
SEQ_10,SCENE_03,Outdoor_Plaza,3,1,3,6436,6495,389,12.966666666666669,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,19.0,8.640476190476189,7.0,0.0664674139413264,0.0487614872328009,-0.0115301844621123,37.43394699876723,0.4087790095561255,0.9699722305865034,19.0,8.483333333333334,7.0,0.0509663967072202,0.0349019638033273,0.0221495563172252,38.24576186561097,0.3148830082886009,0.97260544301385,19.0,11.024468085106385,7.0,0.068507477196304,0.0540235415092411,0.040942015083311,39.19114262118384,0.1059676061458097,0.9803769538394967,0.0,2.383991894630194,0.0020400632549775,0.0052620542764401,0.0524721995454233,1.757195622416603,-0.3028114034103157,0.0104047232529933
SEQ_10,SCENE_03,Outdoor_Plaza,4,2,4,6496,6555,329,10.966666666666669,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,19.0,8.483333333333334,7.0,0.0509663967072202,0.0349019638033273,0.0221495563172252,38.24576186561097,0.3148830082886009,0.97260544301385,19.0,11.024468085106385,7.0,0.068507477196304,0.0540235415092411,0.040942015083311,39.19114262118384,0.1059676061458097,0.9803769538394967,22.0,11.386842105263158,7.0,0.0562841027618352,0.0424913195163724,0.0310583156313739,41.87857622976756,0.3625510612743763,0.9680540343190944,3.0,2.903508771929824,0.0053177060546149,0.0075893557130451,0.0089087593141486,3.6328143641565873,0.0476680529857754,-0.0045514086947553
SEQ_10,SCENE_03,Outdoor_Plaza,5,3,5,6556,6615,269,8.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,19.0,11.024468085106385,7.0,0.068507477196304,0.0540235415092411,0.040942015083311,39.19114262118384,0.1059676061458097,0.9803769538394967,22.0,11.386842105263158,7.0,0.0562841027618352,0.0424913195163724,0.0310583156313739,41.87857622976756,0.3625510612743763,0.9680540343190944,20.0,9.733333333333333,7.0,0.0536351609291397,0.0382438614857234,0.0040936209631524,37.62315166551645,0.2972665583960086,0.9766593593959324,1.0,-1.2911347517730505,-0.0148723162671642,-0.0157796800235177,-0.0368483941201585,-1.5679909556673834,0.1912989522501988,-0.0037175944435644
SEQ_10,SCENE_03,Outdoor_Plaza,6,4,6,6616,6675,209,6.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN,22.0,11.386842105263158,7.0,0.0562841027618352,0.0424913195163724,0.0310583156313739,41.87857622976756,0.3625510612743763,0.9680540343190944,20.0,9.733333333333333,7.0,0.0536351609291397,0.0382438614857234,0.0040936209631524,37.62315166551645,0.2972665583960086,0.9766593593959324,17.0,9.563333333333333,7.0,0.0654800050655523,0.0606627802954414,0.0199464818875233,39.88583487184543,0.299696943250593,0.9777186295127934,-5.0,-1.8235087719298253,0.009195902303717,0.018171460779069,-0.0111118337438505,-1.9927413579221351,-0.0628541180237832,0.0096645951936988
SEQ_10,SCENE_03,Outdoor_Plaza,7,5,7,6676,6735,149,4.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN,20.0,9.733333333333333,7.0,0.0536351609291397,0.0382438614857234,0.0040936209631524,37.62315166551645,0.2972665583960086,0.9766593593959324,17.0,9.563333333333333,7.0,0.0654800050655523,0.0606627802954414,0.0199464818875233,39.88583487184543,0.299696943250593,0.9777186295127934,16.0,8.046540880503144,6.0,0.0521644583825293,0.038744626204247,0.0120924641283905,41.10455520505426,0.3127370678719549,0.9616973785338258,-4.0,-1.686792452830188,-0.0014707025466103,0.0005007647185236,0.007998843165238,3.4814035395378085,0.0154705094759463,-0.0149619808621065
SEQ_10,SCENE_03,Outdoor_Plaza,8,6,8,6736,6795,89,2.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN,17.0,9.563333333333333,7.0,0.0654800050655523,0.0606627802954414,0.0199464818875233,39.88583487184543,0.299696943250593,0.9777186295127934,16.0,8.046540880503144,6.0,0.0521644583825293,0.038744626204247,0.0120924641283905,41.10455520505426,0.3127370678719549,0.9616973785338258,16.0,8.700000000000001,6.0,0.056778124510954,0.045346711754857,0.0149779204540729,38.25358068956637,0.2175439246199424,0.9612694520577486,-1.0,-0.8633333333333315,-0.0087018805545982,-0.0153160685405843,-0.0049685614334504,-1.6322541822790555,-0.0821530186306506,-0.0164491774550448
SEQ_10,SCENE_03,Outdoor_Plaza,9,7,9,6796,6842,42,1.4,ABNORMAL_WITHIN_6SEC,1,TRAIN,16.0,8.046540880503144,6.0,0.0521644583825293,0.038744626204247,0.0120924641283905,41.10455520505426,0.3127370678719549,0.9616973785338258,16.0,8.700000000000001,6.0,0.056778124510954,0.045346711754857,0.0149779204540729,38.25358068956637,0.2175439246199424,0.9612694520577486,19.0,7.966738816738816,8.0,0.0634927485528654,0.0510184864079091,0.0035395890117688,37.50199890062727,0.4111987852904227,0.9368334494943936,3.0,-0.0798020637643279,0.011328290170336,0.0122738602036621,-0.0085528751166216,-3.60255630442699,0.0984617174184677,-0.024863929039432
SEQ_11,SCENE_03,Outdoor_Plaza,2,0,2,7053,7112,589,19.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST,20.0,11.0,7.0,0.0535372190850843,0.0440901429311892,0.0258951303959544,34.08041326284274,0.3543427706824071,0.9710918773410654,23.0,11.683333333333334,9.0,0.0594578458672592,0.0377969221928227,0.0034572454066533,28.41685882201753,0.3727198173939194,0.9745892966209414,29.0,11.47843137254902,10.0,0.0643846836146241,0.0545813599787171,0.0177224825777476,31.95475253012818,0.3308428554628035,0.965442524247598,9.0,0.4784313725490214,0.0108474645295398,0.0104912170475278,-0.0081726478182068,-2.125660732714561,-0.0234999152196036,-0.0056493530934673
SEQ_11,SCENE_03,Outdoor_Plaza,3,1,3,7113,7172,529,17.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST,23.0,11.683333333333334,9.0,0.0594578458672592,0.0377969221928227,0.0034572454066533,28.41685882201753,0.3727198173939194,0.9745892966209414,29.0,11.47843137254902,10.0,0.0643846836146241,0.0545813599787171,0.0177224825777476,31.95475253012818,0.3308428554628035,0.965442524247598,25.0,11.6,9.0,0.0580872639038217,0.042902964968263,-0.032507839202878,34.905999262433575,0.1891062621248455,0.9855738233397808,2.0,-0.0833333333333339,-0.0013705819634374,0.0051060427754402,-0.0359650846095313,6.489140440416044,-0.1836135552690738,0.0109845267188394
SEQ_11,SCENE_03,Outdoor_Plaza,4,2,4,7173,7232,469,15.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST,29.0,11.47843137254902,10.0,0.0643846836146241,0.0545813599787171,0.0177224825777476,31.95475253012818,0.3308428554628035,0.965442524247598,25.0,11.6,9.0,0.0580872639038217,0.042902964968263,-0.032507839202878,34.905999262433575,0.1891062621248455,0.9855738233397808,27.0,11.78361581920904,9.0,0.0552566041716676,0.0577786885145149,0.0297110544337076,40.11095695206581,0.2413409651877268,0.9718957441305784,-2.0,0.305184446660018,-0.0091280794429564,0.0031973285357978,0.01198857185596,8.156204421937634,-0.0895018902750766,0.0064532198829804
SEQ_11,SCENE_03,Outdoor_Plaza,5,3,5,7233,7292,409,13.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST,25.0,11.6,9.0,0.0580872639038217,0.042902964968263,-0.032507839202878,34.905999262433575,0.1891062621248455,0.9855738233397808,27.0,11.78361581920904,9.0,0.0552566041716676,0.0577786885145149,0.0297110544337076,40.11095695206581,0.2413409651877268,0.9718957441305784,24.0,10.533333333333331,7.0,0.0545063694748492,0.0493648889893869,0.0181508746765349,39.59246756006458,0.3211286209542862,0.9535820107695062,-1.0,-1.0666666666666664,-0.0035808944289724,0.0064619240211238,0.0506587138794129,4.686468297631009,0.1320223588294407,-0.0319918125702746
SEQ_11,SCENE_03,Outdoor_Plaza,6,4,6,7293,7352,349,11.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST,27.0,11.78361581920904,9.0,0.0552566041716676,0.0577786885145149,0.0297110544337076,40.11095695206581,0.2413409651877268,0.9718957441305784,24.0,10.533333333333331,7.0,0.0545063694748492,0.0493648889893869,0.0181508746765349,39.59246756006458,0.3211286209542862,0.9535820107695062,15.0,9.6,6.0,0.0437073702321138,0.0318191413785261,-0.006036854925891,37.70105310088045,0.254494102125168,0.9797675973445078,-12.0,-2.18361581920904,-0.0115492339395538,-0.0259595471359888,-0.0357479093595987,-2.409903851185362,0.0131531369374411,0.0078718532139293
SEQ_11,SCENE_03,Outdoor_Plaza,7,5,7,7353,7412,289,9.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST,24.0,10.533333333333331,7.0,0.0545063694748492,0.0493648889893869,0.0181508746765349,39.59246756006458,0.3211286209542862,0.9535820107695062,15.0,9.6,6.0,0.0437073702321138,0.0318191413785261,-0.006036854925891,37.70105310088045,0.254494102125168,0.9797675973445078,21.0,11.3,9.0,0.0517630026115513,0.0421838780994792,0.0363026638958067,33.61050101056554,0.2353502067480394,0.9779019857553888,-3.0,0.7666666666666657,-0.0027433668632979,-0.0071810108899076,0.0181517892192717,-5.981966549499042,-0.0857784142062468,0.0243199749858826
