video_name,video_id,window_index,window_start_sec,window_end_sec,zone_id,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,total_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,motion_valid_ratio,avg_movement_norm,avg_speed_px_s,avg_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,mean_direction_deg,direction_consistency,ground_truth_label,ground_truth_interval
Crowd-Activity-All.avi,UMN_001,40,80.0,82.0,ZONE_B,7,4.3667,5,0.0082567,2.16325592,0.443669,258,0.984733,0.00089438,10.7326,0.02683148,0.03454469,0.0031497,0.88947387,57.0758,304.2097,0.112565,NORMAL,
Crowd-Activity-All.avi,UMN_001,41,82.0,84.0,ZONE_A,9,2.6333,4,0.01204421,1.90298478,0.395132,151,0.955696,0.00184116,22.0939,0.0552348,0.09249093,0.06935628,2.46265084,55.3588,144.5035,0.173826,NORMAL,
Crowd-Activity-All.avi,UMN_001,41,82.0,84.0,ZONE_B,8,6.1667,7,0.00791679,2.92921349,0.438825,368,0.994595,0.00067421,8.0905,0.02022619,0.02188429,0.00956341,0.45783612,61.4378,246.636,0.095356,NORMAL,
Crowd-Activity-All.avi,UMN_001,42,84.0,86.0,ZONE_A,5,2.5833,3,0.0097596,1.51273767,0.423446,152,0.980645,0.00088522,10.6226,0.0265565,0.03005282,0.02808295,0.75946947,54.5988,81.6399,0.192448,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,42,84.0,86.0,ZONE_B,7,4.3833,6,0.00959237,2.52279404,0.432882,260,0.988593,0.00106587,12.7904,0.03197612,0.04141661,0.03071158,1.15920533,55.2348,358.5205,0.240122,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,43,86.0,88.0,ZONE_A,7,1.7778,4,0.00896279,0.57361865,0.351668,58,0.90625,0.00301514,36.1817,0.09045421,0.04660737,0.10038084,1.77859233,38.7978,95.8159,0.715269,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,43,86.0,88.0,ZONE_B,11,3.2,5,0.0091472,1.75626253,0.391291,182,0.947917,0.00344855,41.3826,0.10345655,0.05581341,0.02576496,1.8719891,20.7545,104.5809,0.830369,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,44,88.0,90.0,ZONE_A,6,1.4667,3,0.00873247,0.57634279,0.505181,61,0.924242,0.00279404,33.5284,0.08382109,0.05601023,-0.01389977,1.22689522,34.7199,111.3653,0.625341,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,44,88.0,90.0,ZONE_B,9,2.8444,5,0.00910153,1.16499639,0.583392,124,0.96875,0.00268751,32.2501,0.08062525,0.05692383,0.01256577,1.12237453,21.38,94.1413,0.684601,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,45,90.0,92.0,ZONE_A,4,2.7833,4,0.01200364,2.00460723,0.411306,163,0.976048,0.0010187,12.2244,0.03056106,0.02837468,0.0548709,0.86473704,73.9681,114.117,0.15591,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,45,90.0,92.0,ZONE_B,8,4.5,6,0.01008872,2.72395323,0.47744,266,0.985185,0.00113837,13.6604,0.03415097,0.02954133,-0.00177015,0.77783198,47.4844,207.1271,0.140095,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,46,92.0,94.0,ZONE_A,3,2.0333,3,0.01424212,1.73753871,0.350265,119,0.97541,0.00082062,9.8474,0.02461859,0.0242465,-0.02560713,0.72226385,57.1442,164.21,0.020044,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,46,92.0,94.0,ZONE_B,8,4.7167,6,0.01046571,2.96179619,0.556642,280,0.989399,0.00100894,12.1073,0.03026823,0.02489685,-0.00730614,0.79017116,55.8655,274.4305,0.149786,ABNORMAL,UMN_ABN_004
Crowd-Activity-All.avi,UMN_001,47,94.0,96.0,ZONE_A,2,2.0,2,0.01314635,1.57756224,0.370998,120,1.0,0.00075531,9.0637,0.02265914,0.02431486,-0.00553565,0.7834772,67.2273,290.1761,0.208103,NORMAL,
Crowd-Activity-All.avi,UMN_001,47,94.0,96.0,ZONE_B,10,6.2333,8,0.0093998,3.51552421,0.495046,367,0.981283,0.00103146,12.3776,0.03094391,0.02945747,-0.01454862,0.90476002,51.2484,176.5743,0.239225,NORMAL,
Crowd-Activity-All.avi,UMN_001,48,96.0,98.0,ZONE_A,4,2.6,4,0.01085365,1.69316878,0.327396,155,0.99359,0.00109715,13.1658,0.03291457,0.03281998,0.07429614,1.03865203,59.1812,177.1243,0.3374,NORMAL,
Crowd-Activity-All.avi,UMN_001,48,96.0,98.0,ZONE_B,11,5.75,7,0.00936762,3.23182776,0.380644,339,0.982609,0.00111383,13.366,0.03341492,0.03173647,0.00922577,0.71458478,49.8295,202.2934,0.189283,NORMAL,
Crowd-Activity-All.avi,UMN_001,49,98.0,100.0,ZONE_A,5,2.1333,4,0.01091713,1.39739297,0.364763,120,0.9375,0.00132553,15.9063,0.03976583,0.04261253,-0.0741755,0.82101096,44.1377,187.0281,0.373502,NORMAL,
Crowd-Activity-All.avi,UMN_001,49,98.0,100.0,ZONE_B,7,5.1167,7,0.00801114,2.45941961,0.384373,304,0.990228,0.00125196,15.0235,0.0375587,0.0326936,-0.00628275,0.64218583,52.5715,168.2563,0.291106,NORMAL,
Crowd-Activity-All.avi,UMN_001,50,100.0,102.0,ZONE_A,6,1.4667,3,0.01211615,0.79966577,0.305225,63,0.954545,0.00171278,20.5533,0.0513833,0.05341115,0.14336424,1.5880623,57.3507,176.6199,0.192513,NORMAL,
Crowd-Activity-All.avi,UMN_001,50,100.0,102.0,ZONE_B,7,5.9,7,0.00893226,3.16201852,0.451789,350,0.988701,0.00087685,10.5222,0.02630538,0.02184073,0.00904511,0.60766092,49.9522,188.1369,0.22392,NORMAL,
Crowd-Activity-All.avi,UMN_001,51,102.0,104.0,ZONE_A,5,1.8644,4,0.01211399,1.33253883,0.431361,107,0.972727,0.00118532,14.2238,0.03555949,0.03531536,0.03278572,1.25103697,47.8821,157.4677,0.434943,NORMAL,
Crowd-Activity-All.avi,UMN_001,51,102.0,104.0,ZONE_B,8,5.3667,7,0.01013869,3.2646579,0.383461,317,0.984472,0.00113222,13.5866,0.03396653,0.02924919,0.02187185,0.84977332,41.7595,193.9914,0.166319,NORMAL,
Crowd-Activity-All.avi,UMN_001,52,104.0,106.0,ZONE_A,4,1.95,4,0.01250347,1.46290646,0.424831,117,1.0,0.00174569,20.9483,0.05237075,0.02962579,-0.01036706,0.78958363,30.7508,188.6618,0.567306,NORMAL,
Crowd-Activity-All.avi,UMN_001,52,104.0,106.0,ZONE_B,8,4.45,5,0.00996427,2.66046074,0.357229,263,0.985019,0.00113158,13.5789,0.03394729,0.03849517,0.01977567,0.90712747,53.3493,237.601,0.061547,NORMAL,
Crowd-Activity-All.avi,UMN_001,53,106.0,108.0,ZONE_A,7,1.625,3,0.00670006,0.522605,0.391189,73,0.935897,0.00282604,33.9125,0.08478126,0.04654133,0.08725729,1.47724374,36.5117,319.0552,0.441948,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,53,106.0,108.0,ZONE_B,7,4.9667,6,0.00894404,2.66532486,0.566177,293,0.983221,0.00230667,27.68,0.06920003,0.04682567,0.03968713,1.21708278,32.0406,263.8909,0.344682,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,54,108.0,110.0,ZONE_A,3,1.2593,3,0.01070896,0.36410448,0.462614,32,0.941176,0.00380375,45.645,0.11411255,0.06890386,-0.14436457,1.91187813,24.1406,108.9465,0.365453,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,54,108.0,110.0,ZONE_B,6,3.7667,5,0.00551087,1.24545667,0.667075,225,0.995575,0.00205917,24.71,0.06177511,0.03451199,-0.01586708,0.89469468,19.6745,305.2199,0.875873,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,54,108.0,110.0,ZONE_C,1,1.0,1,0.01090395,0.01090395,0.482575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,55,110.0,112.0,ZONE_B,3,3.0,3,0.00365036,0.65706428,0.619123,180,1.0,0.00096582,11.5898,0.02897455,0.02069549,-0.00080878,0.6986972,42.3564,260.0426,0.405007,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,56,112.0,114.0,ZONE_B,3,1.9216,3,0.00380939,0.37331993,0.458425,96,0.979592,0.00109703,13.1644,0.03291101,0.02165307,-0.00845613,0.60107716,43.6967,185.9898,0.564681,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,57,114.0,116.0,ZONE_A,1,1.0,1,0.00827853,0.19868462,0.464093,23,0.958333,0.00062798,7.5357,0.01883936,0.00960603,0.02145802,0.42018399,40.5227,312.2599,0.566573,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,57,114.0,116.0,ZONE_B,7,5.9583,7,0.00978758,1.39962378,0.478386,134,0.937063,0.0009337,11.2044,0.02801111,0.02458225,-0.0045326,0.71444414,56.7361,104.2534,0.220741,ABNORMAL,UMN_ABN_005
Crowd-Activity-All.avi,UMN_001,58,116.0,118.0,ZONE_A,1,1.0,1,0.00743065,0.44583911,0.2702,60,1.0,0.00050194,6.0232,0.01505809,0.00885225,-0.00751664,0.29811577,60.3847,204.3079,0.112232,NORMAL,
Crowd-Activity-All.avi,UMN_001,58,116.0,118.0,ZONE_B,8,6.1833,7,0.01012788,3.75744468,0.479809,367,0.989218,0.00098374,11.8049,0.02951229,0.03105963,0.00294425,0.65500824,53.7698,158.2606,0.243206,NORMAL,
Crowd-Activity-All.avi,UMN_001,59,118.0,120.0,ZONE_A,3,1.234,2,0.00844031,0.48953782,0.249028,55,0.948276,0.00092575,11.109,0.02777259,0.01577383,-0.00075618,0.59675392,51.7603,84.7215,0.582676,NORMAL,
Crowd-Activity-All.avi,UMN_001,59,118.0,120.0,ZONE_B,10,5.3333,6,0.01006491,3.22077097,0.48109,314,0.98125,0.0012738,15.2856,0.038214,0.03071773,0.02244745,0.71003689,40.9458,165.5294,0.257865,NORMAL,
Crowd-Activity-All.avi,UMN_001,60,120.0,122.0,ZONE_A,4,1.4364,2,0.01121882,0.88628647,0.351388,75,0.949367,0.00226673,27.2007,0.06800182,0.06270206,0.20381174,1.46310225,43.8353,132.1523,0.364069,NORMAL,
Crowd-Activity-All.avi,UMN_001,60,120.0,122.0,ZONE_B,9,6.5833,8,0.00949853,3.75191865,0.422768,392,0.992405,0.00076701,9.2042,0.0230104,0.02246122,-0.013214,0.67138697,55.2621,31.4078,0.196788,NORMAL,
Crowd-Activity-All.avi,UMN_001,61,122.0,124.0,ZONE_A,4,1.9833,3,0.00975402,1.16072809,0.36653,116,0.97479,0.00092331,11.0797,0.02769921,0.01910493,0.01532914,0.5270751,45.9935,103.7527,0.525239,NORMAL,
Crowd-Activity-All.avi,UMN_001,61,122.0,124.0,ZONE_B,7,6.05,7,0.009434,3.4245415,0.443372,362,0.997245,0.00052065,6.2478,0.01561943,0.01538933,-3.226e-05,0.32540157,61.9441,0.1541,0.095437,NORMAL,
Crowd-Activity-All.avi,UMN_001,62,124.0,126.0,ZONE_A,4,2.0167,3,0.0110155,1.33287571,0.369159,118,0.975207,0.00084586,10.1503,0.02537579,0.01611681,0.00379628,0.53344526,49.2719,354.4939,0.239931,NORMAL,
Crowd-Activity-All.avi,UMN_001,62,124.0,126.0,ZONE_B,7,5.6333,7,0.00918206,3.10353668,0.494737,337,0.997041,0.00044278,5.3133,0.01328329,0.01317575,-0.00530803,0.37286451,66.2736,342.7822,0.09423,NORMAL,
Crowd-Activity-All.avi,UMN_001,63,126.0,128.0,ZONE_A,3,2.2667,3,0.01171301,1.59296908,0.47025,134,0.985294,0.0008006,9.6073,0.02401814,0.02792502,0.00521959,0.85379297,55.4717,290.9816,0.261739,NORMAL,
Crowd-Activity-All.avi,UMN_001,63,126.0,128.0,ZONE_B,6,5.7167,6,0.0100544,3.44865959,0.564953,342,0.997085,0.00035469,4.2563,0.01064084,0.00884359,0.00023899,0.29488335,68.3934,197.9294,0.074042,NORMAL,
Crowd-Activity-All.avi,UMN_001,64,128.0,130.0,ZONE_A,4,2.4333,3,0.01140953,1.66579065,0.383466,142,0.972603,0.00091508,10.981,0.02745246,0.04660966,0.04045515,1.07352063,69.0426,182.1144,0.335249,NORMAL,
Crowd-Activity-All.avi,UMN_001,64,128.0,130.0,ZONE_B,7,5.6,7,0.00966364,3.24698175,0.5197,334,0.994048,0.00047708,5.725,0.01431255,0.01479824,-0.00070195,0.41943957,62.698,10.9801,0.126717,NORMAL,
Crowd-Activity-All.avi,UMN_001,65,130.0,132.0,ZONE_A,5,1.5741,3,0.00911939,0.77514849,0.332479,81,0.952941,0.00286322,34.3587,0.0858967,0.06366093,0.14515937,1.05966463,31.2869,106.5111,0.759349,ABNORMAL,UMN_ABN_006
Crowd-Activity-All.avi,UMN_001,65,130.0,132.0,ZONE_B,17,3.9,7,0.00875472,2.04860453,0.414869,219,0.935897,0.00240911,28.9093,0.07227328,0.05657584,0.04780728,1.24325596,32.6111,86.9248,0.547563,ABNORMAL,UMN_ABN_006
Crowd-Activity-All.avi,UMN_001,66,132.0,134.0,ZONE_A,4,1.1333,2,0.00859261,0.2921487,0.471242,29,0.852941,0.00400125,48.015,0.12003736,0.03844905,-0.11219405,1.48691121,18.0618,107.1543,0.92874,ABNORMAL,UMN_ABN_006
Crowd-Activity-All.avi,UMN_001,66,132.0,134.0,ZONE_B,4,2.7568,4,0.00818166,0.83452974,0.604736,102,1.0,0.00404145,48.4973,0.12124335,0.06506028,0.02244316,1.47052075,14.2041,94.0513,0.946168,ABNORMAL,UMN_ABN_006
Crowd-Activity-All.avi,UMN_001,67,134.0,136.0,ZONE_A,5,2.2222,3,0.00890467,0.89046683,0.373585,93,0.93,0.00084328,10.1194,0.0252985,0.02924569,0.02518572,0.86855108,54.5212,110.2338,0.212039,ABNORMAL,UMN_ABN_006
Crowd-Activity-All.avi,UMN_001,67,134.0,136.0,ZONE_B,9,6.2222,8,0.0076094,2.13063269,0.438125,272,0.971429,0.00076415,9.1698,0.02292448,0.02352698,-0.00885225,0.55880941,57.5953,7.851,0.13782,ABNORMAL,UMN_ABN_006
Crowd-Activity-All.avi,UMN_001,67,134.0,136.0,ZONE_C,3,1.0,1,0.00445405,0.0623567,0.313778,12,0.857143,0.00126709,15.2051,0.03801269,0.02974246,-0.0259355,0.66465157,26.8631,14.32,0.802895,ABNORMAL,UMN_ABN_006
Crowd-Activity-All.avi,UMN_001,68,136.0,138.0,ZONE_A,5,1.8167,3,0.01037367,1.13073011,0.325239,105,0.963303,0.00102413,12.2896,0.03072402,0.05101115,-0.0185711,1.82911098,44.8247,132.571,0.193576,NORMAL,
Crowd-Activity-All.avi,UMN_001,68,136.0,138.0,ZONE_B,11,5.7,8,0.00789022,2.69845436,0.380722,336,0.982456,0.00076616,9.194,0.02298489,0.0297808,0.03383613,0.84272496,57.165,4.8459,0.165811,NORMAL,
Crowd-Activity-All.avi,UMN_001,69,138.0,140.0,ZONE_A,3,1.85,2,0.00893585,0.99187921,0.346296,109,0.981982,0.00164225,19.7069,0.04926737,0.03200678,0.04140266,0.77467905,29.0219,352.0881,0.723511,NORMAL,
Crowd-Activity-All.avi,UMN_001,69,138.0,140.0,ZONE_B,9,5.4667,7,0.00856529,2.80941356,0.441035,323,0.984756,0.00080487,9.6584,0.02414605,0.02370276,0.01984448,0.60943254,60.1174,34.1342,0.17049,NORMAL,
Crowd-Activity-All.avi,UMN_001,70,140.0,142.0,ZONE_A,3,1.4375,2,0.0091883,0.63399264,0.317911,64,0.927536,0.00178031,21.3638,0.0534094,0.04946837,-0.0240991,1.18593072,45.9049,325.3523,0.540921,NORMAL,
Crowd-Activity-All.avi,UMN_001,70,140.0,142.0,ZONE_B,10,6.2667,8,0.00914372,3.43803988,0.430281,372,0.989362,0.00141087,16.9305,0.04232619,0.03940931,-0.00614924,1.03795172,43.5899,354.1739,0.445803,NORMAL,
Crowd-Activity-All.avi,UMN_001,71,142.0,144.0,ZONE_A,3,1.2292,2,0.01350855,0.79700416,0.350025,54,0.915254,0.00214276,25.7132,0.0642829,0.03893669,-0.04943972,1.00028569,45.8635,350.9994,0.57491,NORMAL,
Crowd-Activity-All.avi,UMN_001,71,142.0,144.0,ZONE_B,7,4.2667,5,0.00951424,2.4356451,0.434396,254,0.992188,0.00133033,15.9639,0.0399098,0.0511883,0.00220279,1.48342471,50.751,346.4931,0.220762,NORMAL,
Crowd-Activity-All.avi,UMN_001,72,144.0,146.0,ZONE_A,8,2.9833,4,0.00937295,1.67775771,0.391835,171,0.955307,0.00105161,12.6194,0.03154837,0.03285595,0.02368588,0.83205834,59.2154,349.2062,0.299436,NORMAL,
Crowd-Activity-All.avi,UMN_001,72,144.0,146.0,ZONE_B,10,4.95,7,0.007892,2.34392439,0.478273,293,0.986532,0.00136767,16.4121,0.04103022,0.04486636,0.00400922,1.43340708,43.0982,326.8232,0.371667,NORMAL,
Crowd-Activity-All.avi,UMN_001,72,144.0,146.0,ZONE_C,1,1.0,1,0.01277426,0.20438816,0.459755,15,0.9375,0.00205457,24.6548,0.06163711,0.02942869,-0.09538546,0.67588699,20.0605,5.1879,0.827658,NORMAL,
Crowd-Activity-All.avi,UMN_001,73,146.0,148.0,ZONE_A,5,2.8167,4,0.0089733,1.51648729,0.411726,164,0.970414,0.00098372,11.8046,0.02951149,0.03749967,0.05445498,1.10379176,70.6809,66.5281,0.104747,NORMAL,
Crowd-Activity-All.avi,UMN_001,73,146.0,148.0,ZONE_B,10,5.8833,8,0.00871933,3.07792368,0.527588,341,0.966006,0.00156476,18.7771,0.04694268,0.04195494,0.0154781,1.01740438,41.6552,356.1249,0.375677,NORMAL,
Crowd-Activity-All.avi,UMN_001,74,148.0,150.0,ZONE_A,5,1.9138,3,0.01048798,1.16416602,0.331702,106,0.954955,0.00160707,19.2848,0.0482121,0.03906901,0.03793679,1.22902026,58.8451,48.4157,0.309648,NORMAL,
Crowd-Activity-All.avi,UMN_001,74,148.0,150.0,ZONE_B,10,5.2167,7,0.00964355,3.01843193,0.45959,302,0.964856,0.00134123,16.0947,0.04023678,0.0562553,0.06511516,1.67254526,50.0335,272.7447,0.10312,NORMAL,
Crowd-Activity-All.avi,UMN_001,74,148.0,150.0,ZONE_C,2,1.0,1,0.00336243,0.03362429,0.229624,8,0.8,0.00153708,18.445,0.04611252,0.06988539,0.13300258,0.36867357,44.374,160.6575,0.360213,NORMAL,
Crowd-Activity-All.avi,UMN_001,75,150.0,152.0,ZONE_A,2,1.1333,2,0.01116226,0.75903352,0.471613,68,1.0,0.00225846,27.1016,0.06775387,0.03294705,-0.00678614,0.94693353,32.2782,108.877,0.621174,NORMAL,
Crowd-Activity-All.avi,UMN_001,75,150.0,152.0,ZONE_B,12,5.2,7,0.00978006,3.05137718,0.388191,300,0.961538,0.00160255,19.2306,0.0480765,0.05598767,0.03856878,1.50769605,44.4307,189.5242,0.097395,NORMAL,
Crowd-Activity-All.avi,UMN_001,76,152.0,154.0,ZONE_A,3,1.6949,2,0.00946142,0.9461422,0.312803,97,0.97,0.00165365,19.8438,0.0496096,0.05198386,0.0076242,1.14966293,45.0026,153.8183,0.508877,NORMAL,
Crowd-Activity-All.avi,UMN_001,76,152.0,154.0,ZONE_B,12,6.8667,9,0.0094222,3.88194653,0.399747,405,0.98301,0.00125583,15.07,0.03767499,0.03481836,0.01818477,0.91103694,50.3192,232.9625,0.196311,NORMAL,
Crowd-Activity-All.avi,UMN_001,77,154.0,156.0,ZONE_A,3,2.3,3,0.00835473,1.15295288,0.40025,136,0.985507,0.00043823,5.2587,0.01314687,0.00836527,-0.00138245,0.30575751,69.135,87.1018,0.151416,NORMAL,
Crowd-Activity-All.avi,UMN_001,77,154.0,156.0,ZONE_B,12,6.85,8,0.01005578,4.13292472,0.47807,404,0.982968,0.00143412,17.2094,0.04302353,0.05316869,0.02697447,1.48885026,50.2289,202.6286,0.093833,NORMAL,
Crowd-Activity-All.avi,UMN_001,78,156.0,158.0,ZONE_A,5,2.8667,4,0.00813534,1.3992784,0.302287,169,0.982558,0.00101502,12.1802,0.0304506,0.03793488,0.00219349,0.87130805,64.9864,170.1957,0.312712,NORMAL,
Crowd-Activity-All.avi,UMN_001,78,156.0,158.0,ZONE_B,9,6.2,7,0.00916005,3.40753908,0.471963,367,0.986559,0.00088016,10.5619,0.0264048,0.02814556,0.01454685,0.72922337,49.928,288.3312,0.128916,NORMAL,
Crowd-Activity-All.avi,UMN_001,79,158.0,160.0,ZONE_A,7,2.2833,3,0.00797889,1.0931085,0.307302,133,0.970803,0.00144718,17.3662,0.04341549,0.04397913,0.06308918,0.74971698,41.8517,176.9551,0.28409,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,79,158.0,160.0,ZONE_B,15,5.0667,7,0.00931038,2.83035624,0.380642,291,0.957237,0.00167641,20.1169,0.05029233,0.05105781,0.09469677,1.23175762,45.8728,151.3463,0.19301,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,80,160.0,162.0,ZONE_A,9,2.1333,4,0.00987386,1.26385434,0.415323,109,0.851562,0.00428999,51.4799,0.12869964,0.08760494,0.34078809,2.40655398,16.5275,194.171,0.538026,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,80,160.0,162.0,ZONE_B,10,3.4167,6,0.01026866,2.10507611,0.519332,190,0.926829,0.00343896,41.2675,0.10316885,0.06482604,-0.015125,1.90825553,28.5486,13.4538,0.296339,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,80,160.0,162.0,ZONE_C,1,1.0,1,0.0155342,0.2019446,0.643883,12,0.923077,0.00272832,32.7399,0.08184971,0.03674493,-0.15281594,1.21943599,29.8652,276.1869,0.552528,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,81,162.0,164.0,ZONE_A,2,1.25,2,0.00589306,0.08839591,0.460113,14,0.933333,0.00205051,24.6062,0.06151541,0.03333576,0.07122515,1.10305516,21.3332,224.8557,0.636873,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,81,162.0,164.0,ZONE_B,4,1.2586,4,0.00486991,0.35550372,0.545884,71,0.972603,0.00265954,31.9144,0.07978611,0.04502256,-0.09175114,1.15254499,21.5043,343.3277,0.825412,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,81,162.0,164.0,ZONE_C,2,1.0,1,0.01430284,0.05721135,0.436979,3,0.75,0.00604398,72.5278,0.18131946,0.13210077,2.81877718,4.18848338,92.5255,355.4082,0.297719,ABNORMAL,UMN_ABN_007
Crowd-Activity-All.avi,UMN_001,82,164.0,166.0,ZONE_A,2,1.24,2,0.0109714,0.68022655,0.507646,58,0.935484,0.00172586,20.7103,0.05177578,0.03325736,0.00504924,1.13935531,38.2651,224.5977,0.72132,NORMAL,
Crowd-Activity-All.avi,UMN_001,82,164.0,166.0,ZONE_B,11,6.9828,9,0.00881323,3.56935966,0.45093,394,0.97284,0.00095488,11.4585,0.02864626,0.03079734,-0.01500999,0.71322564,46.4676,210.8918,0.12773,NORMAL,
Crowd-Activity-All.avi,UMN_001,83,166.0,168.0,ZONE_A,8,2.6,5,0.00988235,1.54164675,0.400771,150,0.961538,0.00121106,14.5328,0.03633187,0.02870503,0.01551426,0.92156709,42.998,251.6389,0.440999,NORMAL,
Crowd-Activity-All.avi,UMN_001,83,166.0,168.0,ZONE_B,9,5.7167,8,0.00881702,3.0242368,0.471619,341,0.994169,0.00103087,12.3704,0.03092607,0.02755917,0.0140741,0.76049403,50.1817,169.3219,0.131099,NORMAL,
Crowd-Activity-All.avi,UMN_001,84,168.0,170.0,ZONE_A,11,3.25,5,0.01126463,2.19660363,0.432767,187,0.958974,0.00171129,20.5355,0.0513388,0.03526223,0.02199643,0.92279708,46.3378,332.0026,0.05126,NORMAL,
Crowd-Activity-All.avi,UMN_001,84,168.0,170.0,ZONE_B,5,3.45,4,0.00909425,1.88250995,0.54049,206,0.995169,0.0006091,7.3093,0.01827314,0.01691816,-0.01052222,0.50623156,59.55,334.5721,0.288416,NORMAL,
Crowd-Activity-All.avi,UMN_001,85,170.0,172.0,ZONE_A,5,2.6,5,0.01096202,1.71007439,0.479744,154,0.987179,0.00159928,19.1914,0.04797842,0.03947862,-0.00992519,1.37154305,43.5896,53.1527,0.306269,NORMAL,
Crowd-Activity-All.avi,UMN_001,85,170.0,172.0,ZONE_B,8,4.8333,6,0.01001944,2.90563876,0.506789,288,0.993103,0.00096027,11.5233,0.02880823,0.03548826,0.02934553,1.0519793,47.635,319.0528,0.284461,NORMAL,
Crowd-Activity-All.avi,UMN_001,86,172.0,174.0,ZONE_A,2,1.65,2,0.00971934,0.96221442,0.49557,97,0.979798,0.00074132,8.8959,0.02223966,0.01758293,-0.01194988,0.41225031,49.8516,118.1928,0.270058,NORMAL,
Crowd-Activity-All.avi,UMN_001,86,172.0,174.0,ZONE_B,10,6.9167,8,0.00947702,3.93296491,0.462136,409,0.985542,0.00102145,12.2574,0.0306434,0.03678699,-0.00925513,1.05143981,50.0208,331.7934,0.214837,NORMAL,
Crowd-Activity-All.avi,UMN_001,87,174.0,176.0,ZONE_A,4,2.8167,4,0.00896705,1.51543082,0.435693,167,0.988166,0.00064594,7.7513,0.01937815,0.01983794,0.01163277,0.51348671,64.9807,192.5521,0.283596,NORMAL,
Crowd-Activity-All.avi,UMN_001,87,174.0,176.0,ZONE_B,8,6.2333,8,0.00924916,3.45918609,0.498692,371,0.991979,0.00097296,11.6755,0.02918877,0.02767315,0.00626398,0.64021985,50.4307,263.3348,0.231934,NORMAL,
Crowd-Activity-All.avi,UMN_001,88,176.0,178.0,ZONE_A,4,3.3333,4,0.00905852,1.81170367,0.399558,200,1.0,0.00071931,8.6318,0.02157939,0.01773681,-0.0002255,0.553324,56.3899,292.929,0.24803,NORMAL,
Crowd-Activity-All.avi,UMN_001,88,176.0,178.0,ZONE_B,9,6.3167,8,0.00817205,3.09720816,0.423606,376,0.992084,0.00077679,9.3215,0.02330367,0.0241221,0.00664535,0.66357857,50.2907,303.7244,0.305778,NORMAL,
Crowd-Activity-All.avi,UMN_001,89,178.0,180.0,ZONE_A,5,2.9167,4,0.00937424,1.64049256,0.437445,174,0.994286,0.00117967,14.1561,0.03539018,0.03227205,0.00230626,0.69849765,54.9832,39.7292,0.163395,NORMAL,
Crowd-Activity-All.avi,UMN_001,89,178.0,180.0,ZONE_B,9,6.25,7,0.00759098,2.84661837,0.413207,371,0.989333,0.00093309,11.197,0.02799258,0.02778689,0.01185698,0.70224706,52.802,330.5726,0.144486,NORMAL,
Crowd-Activity-All.avi,UMN_001,90,180.0,182.0,ZONE_A,5,1.6833,3,0.00830665,0.83897153,0.514447,100,0.990099,0.00200579,24.0694,0.06017362,0.06369052,0.03421554,1.38226842,35.5359,250.3261,0.119451,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,90,180.0,182.0,ZONE_B,15,5.8333,8,0.00800871,2.80304948,0.524633,336,0.96,0.00296514,35.5817,0.08895431,0.06636383,0.09329872,1.7672431,28.3752,313.4176,0.257463,ABNORMAL,UMN_ABN_008
